"cell_id";"species";"observations";"guild";"status";"record.type"
30;"Lophomyrtus_obcordata";3;"plants";"Native";"NVS"
33;"Lophomyrtus_obcordata";7;"plants";"Native";"NVS"
38;"Lophomyrtus_obcordata";1;"plants";"Native";"NVS"
42;"Lophomyrtus_obcordata";2;"plants";"Native";"NVS"
43;"Lophomyrtus_obcordata";1;"plants";"Native";"NVS"
49;"Lophomyrtus_obcordata";4;"plants";"Native";"NVS"
50;"Lophomyrtus_obcordata";2;"plants";"Native";"NVS"
10;"Luzuriaga_parviflora";1;"plants";"Native";"NVS"
12;"Luzuriaga_parviflora";2;"plants";"Native";"NVS"
14;"Luzuriaga_parviflora";4;"plants";"Native";"NVS"
15;"Luzuriaga_parviflora";3;"plants";"Native";"NVS"
16;"Luzuriaga_parviflora";4;"plants";"Native";"NVS"
18;"Luzuriaga_parviflora";1;"plants";"Native";"NVS"
19;"Luzuriaga_parviflora";24;"plants";"Native";"NVS"
20;"Luzuriaga_parviflora";4;"plants";"Native";"NVS"
25;"Luzuriaga_parviflora";7;"plants";"Native";"NVS"
27;"Luzuriaga_parviflora";33;"plants";"Native";"NVS"
28;"Luzuriaga_parviflora";1;"plants";"Native";"NVS"
29;"Luzuriaga_parviflora";18;"plants";"Native";"NVS"
30;"Luzuriaga_parviflora";9;"plants";"Native";"NVS"
31;"Luzuriaga_parviflora";11;"plants";"Native";"NVS"
32;"Luzuriaga_parviflora";20;"plants";"Native";"NVS"
36;"Luzuriaga_parviflora";8;"plants";"Native";"NVS"
37;"Luzuriaga_parviflora";6;"plants";"Native";"NVS"
38;"Luzuriaga_parviflora";15;"plants";"Native";"NVS"
40;"Luzuriaga_parviflora";47;"plants";"Native";"NVS"
41;"Luzuriaga_parviflora";70;"plants";"Native";"NVS"
45;"Luzuriaga_parviflora";7;"plants";"Native";"NVS"
46;"Luzuriaga_parviflora";12;"plants";"Native";"NVS"
49;"Luzuriaga_parviflora";58;"plants";"Native";"NVS"
50;"Luzuriaga_parviflora";1;"plants";"Native";"NVS"
52;"Luzuriaga_parviflora";1;"plants";"Native";"NVS"
53;"Luzuriaga_parviflora";43;"plants";"Native";"NVS"
54;"Luzuriaga_parviflora";43;"plants";"Native";"NVS"
55;"Luzuriaga_parviflora";3;"plants";"Native";"NVS"
28;"Lycium_ferocissimum";1;"plants";"Exotic";"NVS"
29;"Lycium_ferocissimum";2;"plants";"Exotic";"NVS"
34;"Lycium_ferocissimum";12;"plants";"Exotic";"NVS"
46;"Lycium_ferocissimum";1;"plants";"Exotic";"NVS"
2;"Macropiper_excelsum";3;"plants";"Native";"NVS"
3;"Macropiper_excelsum";2;"plants";"Native";"NVS"
4;"Macropiper_excelsum";1;"plants";"Native";"NVS"
5;"Macropiper_excelsum";10;"plants";"Native";"NVS"
7;"Macropiper_excelsum";55;"plants";"Native";"NVS"
8;"Macropiper_excelsum";17;"plants";"Native";"NVS"
9;"Macropiper_excelsum";10;"plants";"Native";"NVS"
10;"Macropiper_excelsum";17;"plants";"Native";"NVS"
11;"Macropiper_excelsum";3;"plants";"Native";"NVS"
12;"Macropiper_excelsum";6;"plants";"Native";"NVS"
13;"Macropiper_excelsum";11;"plants";"Native";"NVS"
14;"Macropiper_excelsum";25;"plants";"Native";"NVS"
15;"Macropiper_excelsum";26;"plants";"Native";"NVS"
16;"Macropiper_excelsum";6;"plants";"Native";"NVS"
18;"Macropiper_excelsum";9;"plants";"Native";"NVS"
19;"Macropiper_excelsum";1;"plants";"Native";"NVS"
20;"Macropiper_excelsum";10;"plants";"Native";"NVS"
22;"Macropiper_excelsum";2;"plants";"Native";"NVS"
24;"Macropiper_excelsum";1;"plants";"Native";"NVS"
25;"Macropiper_excelsum";3;"plants";"Native";"NVS"
27;"Macropiper_excelsum";6;"plants";"Native";"NVS"
28;"Macropiper_excelsum";10;"plants";"Native";"NVS"
29;"Macropiper_excelsum";36;"plants";"Native";"NVS"
30;"Macropiper_excelsum";20;"plants";"Native";"NVS"
33;"Macropiper_excelsum";9;"plants";"Native";"NVS"
34;"Macropiper_excelsum";2;"plants";"Native";"NVS"
43;"Macropiper_excelsum";9;"plants";"Native";"NVS"
44;"Macropiper_excelsum";3;"plants";"Native";"NVS"
8;"Malus_domestica";1;"plants";"Exotic";"NVS"
42;"Malus_domestica";1;"plants";"Exotic";"NVS"
19;"Melicytus_alpinus";5;"plants";"Native";"NVS"
27;"Melicytus_alpinus";4;"plants";"Native";"NVS"
28;"Melicytus_alpinus";3;"plants";"Native";"NVS"
29;"Melicytus_alpinus";1;"plants";"Native";"NVS"
32;"Melicytus_alpinus";35;"plants";"Native";"NVS"
33;"Melicytus_alpinus";59;"plants";"Native";"NVS"
37;"Melicytus_alpinus";19;"plants";"Native";"NVS"
38;"Melicytus_alpinus";29;"plants";"Native";"NVS"
39;"Melicytus_alpinus";1;"plants";"Native";"NVS"
40;"Melicytus_alpinus";4;"plants";"Native";"NVS"
41;"Melicytus_alpinus";42;"plants";"Native";"NVS"
42;"Melicytus_alpinus";17;"plants";"Native";"NVS"
43;"Melicytus_alpinus";14;"plants";"Native";"NVS"
45;"Melicytus_alpinus";4;"plants";"Native";"NVS"
46;"Melicytus_alpinus";19;"plants";"Native";"NVS"
47;"Melicytus_alpinus";31;"plants";"Native";"NVS"
48;"Melicytus_alpinus";3;"plants";"Native";"NVS"
49;"Melicytus_alpinus";16;"plants";"Native";"NVS"
50;"Melicytus_alpinus";18;"plants";"Native";"NVS"
51;"Melicytus_alpinus";2;"plants";"Native";"NVS"
52;"Melicytus_alpinus";2;"plants";"Native";"NVS"
53;"Melicytus_alpinus";1;"plants";"Native";"NVS"
55;"Melicytus_alpinus";1;"plants";"Native";"NVS"
8;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
10;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
12;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
14;"Melicytus_lanceolatus";19;"plants";"Native";"NVS"
17;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
18;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
19;"Melicytus_lanceolatus";7;"plants";"Native";"NVS"
20;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
25;"Melicytus_lanceolatus";3;"plants";"Native";"NVS"
30;"Melicytus_lanceolatus";2;"plants";"Native";"NVS"
31;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
33;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
36;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
37;"Melicytus_lanceolatus";7;"plants";"Native";"NVS"
38;"Melicytus_lanceolatus";3;"plants";"Native";"NVS"
41;"Melicytus_lanceolatus";7;"plants";"Native";"NVS"
42;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
46;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
49;"Melicytus_lanceolatus";3;"plants";"Native";"NVS"
50;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
52;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
53;"Melicytus_lanceolatus";1;"plants";"Native";"NVS"
29;"Melicytus_obovatus";1;"plants";"Native";"NVS"
2;"Melicytus_ramiflorus";12;"plants";"Native";"NVS"
3;"Melicytus_ramiflorus";8;"plants";"Native";"NVS"
4;"Melicytus_ramiflorus";29;"plants";"Native";"NVS"
5;"Melicytus_ramiflorus";20;"plants";"Native";"NVS"
7;"Melicytus_ramiflorus";160;"plants";"Native";"NVS"
8;"Melicytus_ramiflorus";87;"plants";"Native";"NVS"
9;"Melicytus_ramiflorus";16;"plants";"Native";"NVS"
10;"Melicytus_ramiflorus";65;"plants";"Native";"NVS"
11;"Melicytus_ramiflorus";24;"plants";"Native";"NVS"
12;"Melicytus_ramiflorus";20;"plants";"Native";"NVS"
13;"Melicytus_ramiflorus";39;"plants";"Native";"NVS"
14;"Melicytus_ramiflorus";170;"plants";"Native";"NVS"
15;"Melicytus_ramiflorus";59;"plants";"Native";"NVS"
16;"Melicytus_ramiflorus";32;"plants";"Native";"NVS"
17;"Melicytus_ramiflorus";1;"plants";"Native";"NVS"
18;"Melicytus_ramiflorus";72;"plants";"Native";"NVS"
19;"Melicytus_ramiflorus";35;"plants";"Native";"NVS"
20;"Melicytus_ramiflorus";44;"plants";"Native";"NVS"
22;"Melicytus_ramiflorus";2;"plants";"Native";"NVS"
24;"Melicytus_ramiflorus";1;"plants";"Native";"NVS"
25;"Melicytus_ramiflorus";17;"plants";"Native";"NVS"
26;"Melicytus_ramiflorus";1;"plants";"Native";"NVS"
27;"Melicytus_ramiflorus";28;"plants";"Native";"NVS"
28;"Melicytus_ramiflorus";40;"plants";"Native";"NVS"
29;"Melicytus_ramiflorus";62;"plants";"Native";"NVS"
30;"Melicytus_ramiflorus";41;"plants";"Native";"NVS"
31;"Melicytus_ramiflorus";8;"plants";"Native";"NVS"
32;"Melicytus_ramiflorus";2;"plants";"Native";"NVS"
33;"Melicytus_ramiflorus";54;"plants";"Native";"NVS"
34;"Melicytus_ramiflorus";10;"plants";"Native";"NVS"
36;"Melicytus_ramiflorus";3;"plants";"Native";"NVS"
37;"Melicytus_ramiflorus";23;"plants";"Native";"NVS"
38;"Melicytus_ramiflorus";1;"plants";"Native";"NVS"
39;"Melicytus_ramiflorus";1;"plants";"Native";"NVS"
40;"Melicytus_ramiflorus";23;"plants";"Native";"NVS"
41;"Melicytus_ramiflorus";28;"plants";"Native";"NVS"
42;"Melicytus_ramiflorus";6;"plants";"Native";"NVS"
43;"Melicytus_ramiflorus";8;"plants";"Native";"NVS"
44;"Melicytus_ramiflorus";15;"plants";"Native";"NVS"
45;"Melicytus_ramiflorus";5;"plants";"Native";"NVS"
46;"Melicytus_ramiflorus";29;"plants";"Native";"NVS"
49;"Melicytus_ramiflorus";22;"plants";"Native";"NVS"
52;"Melicytus_ramiflorus";13;"plants";"Native";"NVS"
53;"Melicytus_ramiflorus";9;"plants";"Native";"NVS"
55;"Melicytus_ramiflorus";1;"plants";"Native";"NVS"
7;"Metrosideros_umbellata";1;"plants";"Native";"NVS"
15;"Metrosideros_umbellata";1;"plants";"Native";"NVS"
22;"Metrosideros_umbellata";1;"plants";"Native";"NVS"
27;"Metrosideros_umbellata";98;"plants";"Native";"NVS"
28;"Metrosideros_umbellata";5;"plants";"Native";"NVS"
29;"Metrosideros_umbellata";3;"plants";"Native";"NVS"
31;"Metrosideros_umbellata";11;"plants";"Native";"NVS"
32;"Metrosideros_umbellata";40;"plants";"Native";"NVS"
36;"Metrosideros_umbellata";16;"plants";"Native";"NVS"
37;"Metrosideros_umbellata";67;"plants";"Native";"NVS"
38;"Metrosideros_umbellata";24;"plants";"Native";"NVS"
40;"Metrosideros_umbellata";65;"plants";"Native";"NVS"
41;"Metrosideros_umbellata";110;"plants";"Native";"NVS"
45;"Metrosideros_umbellata";12;"plants";"Native";"NVS"
46;"Metrosideros_umbellata";17;"plants";"Native";"NVS"
49;"Metrosideros_umbellata";87;"plants";"Native";"NVS"
53;"Metrosideros_umbellata";54;"plants";"Native";"NVS"
54;"Metrosideros_umbellata";52;"plants";"Native";"NVS"
55;"Metrosideros_umbellata";5;"plants";"Native";"NVS"
1;"Mida_salicifolia";1;"plants";"Native";"NVS"
2;"Mida_salicifolia";2;"plants";"Native";"NVS"
4;"Mida_salicifolia";20;"plants";"Native";"NVS"
5;"Mida_salicifolia";2;"plants";"Native";"NVS"
7;"Mida_salicifolia";6;"plants";"Native";"NVS"
8;"Mida_salicifolia";6;"plants";"Native";"NVS"
9;"Mida_salicifolia";2;"plants";"Native";"NVS"
10;"Mida_salicifolia";5;"plants";"Native";"NVS"
12;"Mida_salicifolia";3;"plants";"Native";"NVS"
13;"Mida_salicifolia";4;"plants";"Native";"NVS"
14;"Mida_salicifolia";5;"plants";"Native";"NVS"
16;"Mida_salicifolia";1;"plants";"Native";"NVS"
2;"Muehlenbeckia_australis";3;"plants";"Native";"NVS"
4;"Muehlenbeckia_australis";1;"plants";"Native";"NVS"
7;"Muehlenbeckia_australis";3;"plants";"Native";"NVS"
8;"Muehlenbeckia_australis";6;"plants";"Native";"NVS"
9;"Muehlenbeckia_australis";1;"plants";"Native";"NVS"
10;"Muehlenbeckia_australis";6;"plants";"Native";"NVS"
12;"Muehlenbeckia_australis";4;"plants";"Native";"NVS"
13;"Muehlenbeckia_australis";9;"plants";"Native";"NVS"
14;"Muehlenbeckia_australis";86;"plants";"Native";"NVS"
15;"Muehlenbeckia_australis";15;"plants";"Native";"NVS"
16;"Muehlenbeckia_australis";6;"plants";"Native";"NVS"
18;"Muehlenbeckia_australis";8;"plants";"Native";"NVS"
19;"Muehlenbeckia_australis";17;"plants";"Native";"NVS"
20;"Muehlenbeckia_australis";12;"plants";"Native";"NVS"
21;"Muehlenbeckia_australis";1;"plants";"Native";"NVS"
22;"Muehlenbeckia_australis";2;"plants";"Native";"NVS"
24;"Muehlenbeckia_australis";1;"plants";"Native";"NVS"
25;"Muehlenbeckia_australis";11;"plants";"Native";"NVS"
26;"Muehlenbeckia_australis";1;"plants";"Native";"NVS"
27;"Muehlenbeckia_australis";10;"plants";"Native";"NVS"
28;"Muehlenbeckia_australis";27;"plants";"Native";"NVS"
29;"Muehlenbeckia_australis";20;"plants";"Native";"NVS"
30;"Muehlenbeckia_australis";11;"plants";"Native";"NVS"
31;"Muehlenbeckia_australis";6;"plants";"Native";"NVS"
32;"Muehlenbeckia_australis";11;"plants";"Native";"NVS"
33;"Muehlenbeckia_australis";35;"plants";"Native";"NVS"
34;"Muehlenbeckia_australis";9;"plants";"Native";"NVS"
36;"Muehlenbeckia_australis";2;"plants";"Native";"NVS"
37;"Muehlenbeckia_australis";28;"plants";"Native";"NVS"
38;"Muehlenbeckia_australis";17;"plants";"Native";"NVS"
39;"Muehlenbeckia_australis";2;"plants";"Native";"NVS"
40;"Muehlenbeckia_australis";16;"plants";"Native";"NVS"
41;"Muehlenbeckia_australis";18;"plants";"Native";"NVS"
42;"Muehlenbeckia_australis";15;"plants";"Native";"NVS"
43;"Muehlenbeckia_australis";5;"plants";"Native";"NVS"
44;"Muehlenbeckia_australis";12;"plants";"Native";"NVS"
45;"Muehlenbeckia_australis";8;"plants";"Native";"NVS"
46;"Muehlenbeckia_australis";27;"plants";"Native";"NVS"
47;"Muehlenbeckia_australis";3;"plants";"Native";"NVS"
49;"Muehlenbeckia_australis";12;"plants";"Native";"NVS"
50;"Muehlenbeckia_australis";2;"plants";"Native";"NVS"
51;"Muehlenbeckia_australis";1;"plants";"Native";"NVS"
52;"Muehlenbeckia_australis";14;"plants";"Native";"NVS"
53;"Muehlenbeckia_australis";1;"plants";"Native";"NVS"
54;"Muehlenbeckia_australis";7;"plants";"Native";"NVS"
55;"Muehlenbeckia_australis";2;"plants";"Native";"NVS"
14;"Muehlenbeckia_axillaris";4;"plants";"Native";"NVS"
15;"Muehlenbeckia_axillaris";7;"plants";"Native";"NVS"
16;"Muehlenbeckia_axillaris";1;"plants";"Native";"NVS"
19;"Muehlenbeckia_axillaris";33;"plants";"Native";"NVS"
20;"Muehlenbeckia_axillaris";5;"plants";"Native";"NVS"
25;"Muehlenbeckia_axillaris";1;"plants";"Native";"NVS"
27;"Muehlenbeckia_axillaris";1;"plants";"Native";"NVS"
28;"Muehlenbeckia_axillaris";2;"plants";"Native";"NVS"
30;"Muehlenbeckia_axillaris";1;"plants";"Native";"NVS"
32;"Muehlenbeckia_axillaris";35;"plants";"Native";"NVS"
33;"Muehlenbeckia_axillaris";50;"plants";"Native";"NVS"
34;"Muehlenbeckia_axillaris";2;"plants";"Native";"NVS"
37;"Muehlenbeckia_axillaris";32;"plants";"Native";"NVS"
38;"Muehlenbeckia_axillaris";20;"plants";"Native";"NVS"
40;"Muehlenbeckia_axillaris";5;"plants";"Native";"NVS"
41;"Muehlenbeckia_axillaris";374;"plants";"Native";"NVS"
42;"Muehlenbeckia_axillaris";204;"plants";"Native";"NVS"
43;"Muehlenbeckia_axillaris";2;"plants";"Native";"NVS"
45;"Muehlenbeckia_axillaris";1;"plants";"Native";"NVS"
46;"Muehlenbeckia_axillaris";14;"plants";"Native";"NVS"
47;"Muehlenbeckia_axillaris";112;"plants";"Native";"NVS"
49;"Muehlenbeckia_axillaris";2;"plants";"Native";"NVS"
50;"Muehlenbeckia_axillaris";3;"plants";"Native";"NVS"
52;"Muehlenbeckia_axillaris";1;"plants";"Native";"NVS"
2;"Muehlenbeckia_complexa";3;"plants";"Native";"NVS"
3;"Muehlenbeckia_complexa";3;"plants";"Native";"NVS"
4;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
6;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
7;"Muehlenbeckia_complexa";12;"plants";"Native";"NVS"
8;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
11;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
14;"Muehlenbeckia_complexa";3;"plants";"Native";"NVS"
18;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
19;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
22;"Muehlenbeckia_complexa";3;"plants";"Native";"NVS"
25;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
26;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
27;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
28;"Muehlenbeckia_complexa";25;"plants";"Native";"NVS"
29;"Muehlenbeckia_complexa";6;"plants";"Native";"NVS"
30;"Muehlenbeckia_complexa";3;"plants";"Native";"NVS"
32;"Muehlenbeckia_complexa";6;"plants";"Native";"NVS"
33;"Muehlenbeckia_complexa";52;"plants";"Native";"NVS"
34;"Muehlenbeckia_complexa";23;"plants";"Native";"NVS"
35;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
37;"Muehlenbeckia_complexa";7;"plants";"Native";"NVS"
38;"Muehlenbeckia_complexa";13;"plants";"Native";"NVS"
41;"Muehlenbeckia_complexa";31;"plants";"Native";"NVS"
42;"Muehlenbeckia_complexa";6;"plants";"Native";"NVS"
43;"Muehlenbeckia_complexa";31;"plants";"Native";"NVS"
46;"Muehlenbeckia_complexa";4;"plants";"Native";"NVS"
47;"Muehlenbeckia_complexa";5;"plants";"Native";"NVS"
48;"Muehlenbeckia_complexa";5;"plants";"Native";"NVS"
50;"Muehlenbeckia_complexa";6;"plants";"Native";"NVS"
51;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
52;"Muehlenbeckia_complexa";2;"plants";"Native";"NVS"
54;"Muehlenbeckia_complexa";2;"plants";"Native";"NVS"
55;"Muehlenbeckia_complexa";1;"plants";"Native";"NVS"
7;"Myoporum_laetum";3;"plants";"Native";"NVS"
11;"Myoporum_laetum";6;"plants";"Native";"NVS"
18;"Myoporum_laetum";1;"plants";"Native";"NVS"
28;"Myoporum_laetum";2;"plants";"Native";"NVS"
30;"Myoporum_laetum";7;"plants";"Native";"NVS"
33;"Myoporum_laetum";6;"plants";"Native";"NVS"
34;"Myoporum_laetum";11;"plants";"Native";"NVS"
43;"Myoporum_laetum";1;"plants";"Native";"NVS"
44;"Myoporum_laetum";2;"plants";"Native";"NVS"
52;"Myoporum_laetum";4;"plants";"Native";"NVS"
1;"Myrsine_australis";2;"plants";"Native";"NVS"
2;"Myrsine_australis";20;"plants";"Native";"NVS"
3;"Myrsine_australis";4;"plants";"Native";"NVS"
4;"Myrsine_australis";38;"plants";"Native";"NVS"
5;"Myrsine_australis";19;"plants";"Native";"NVS"
7;"Myrsine_australis";192;"plants";"Native";"NVS"
8;"Myrsine_australis";59;"plants";"Native";"NVS"
9;"Myrsine_australis";12;"plants";"Native";"NVS"
10;"Myrsine_australis";56;"plants";"Native";"NVS"
11;"Myrsine_australis";3;"plants";"Native";"NVS"
12;"Myrsine_australis";16;"plants";"Native";"NVS"
13;"Myrsine_australis";14;"plants";"Native";"NVS"
14;"Myrsine_australis";74;"plants";"Native";"NVS"
15;"Myrsine_australis";55;"plants";"Native";"NVS"
16;"Myrsine_australis";15;"plants";"Native";"NVS"
18;"Myrsine_australis";39;"plants";"Native";"NVS"
19;"Myrsine_australis";32;"plants";"Native";"NVS"
20;"Myrsine_australis";24;"plants";"Native";"NVS"
22;"Myrsine_australis";1;"plants";"Native";"NVS"
25;"Myrsine_australis";8;"plants";"Native";"NVS"
26;"Myrsine_australis";1;"plants";"Native";"NVS"
27;"Myrsine_australis";10;"plants";"Native";"NVS"
28;"Myrsine_australis";34;"plants";"Native";"NVS"
29;"Myrsine_australis";34;"plants";"Native";"NVS"
30;"Myrsine_australis";17;"plants";"Native";"NVS"
31;"Myrsine_australis";4;"plants";"Native";"NVS"
32;"Myrsine_australis";9;"plants";"Native";"NVS"
33;"Myrsine_australis";33;"plants";"Native";"NVS"
34;"Myrsine_australis";1;"plants";"Native";"NVS"
36;"Myrsine_australis";13;"plants";"Native";"NVS"
37;"Myrsine_australis";40;"plants";"Native";"NVS"
38;"Myrsine_australis";5;"plants";"Native";"NVS"
40;"Myrsine_australis";24;"plants";"Native";"NVS"
41;"Myrsine_australis";42;"plants";"Native";"NVS"
42;"Myrsine_australis";5;"plants";"Native";"NVS"
43;"Myrsine_australis";2;"plants";"Native";"NVS"
44;"Myrsine_australis";7;"plants";"Native";"NVS"
45;"Myrsine_australis";10;"plants";"Native";"NVS"
46;"Myrsine_australis";28;"plants";"Native";"NVS"
49;"Myrsine_australis";64;"plants";"Native";"NVS"
50;"Myrsine_australis";10;"plants";"Native";"NVS"
51;"Myrsine_australis";6;"plants";"Native";"NVS"
52;"Myrsine_australis";16;"plants";"Native";"NVS"
53;"Myrsine_australis";43;"plants";"Native";"NVS"
54;"Myrsine_australis";46;"plants";"Native";"NVS"
55;"Myrsine_australis";3;"plants";"Native";"NVS"
7;"Myrsine_divaricata";3;"plants";"Native";"NVS"
12;"Myrsine_divaricata";2;"plants";"Native";"NVS"
13;"Myrsine_divaricata";1;"plants";"Native";"NVS"
14;"Myrsine_divaricata";10;"plants";"Native";"NVS"
15;"Myrsine_divaricata";2;"plants";"Native";"NVS"
16;"Myrsine_divaricata";5;"plants";"Native";"NVS"
19;"Myrsine_divaricata";99;"plants";"Native";"NVS"
20;"Myrsine_divaricata";65;"plants";"Native";"NVS"
25;"Myrsine_divaricata";6;"plants";"Native";"NVS"
27;"Myrsine_divaricata";109;"plants";"Native";"NVS"
28;"Myrsine_divaricata";9;"plants";"Native";"NVS"
29;"Myrsine_divaricata";5;"plants";"Native";"NVS"
30;"Myrsine_divaricata";5;"plants";"Native";"NVS"
31;"Myrsine_divaricata";17;"plants";"Native";"NVS"
32;"Myrsine_divaricata";90;"plants";"Native";"NVS"
33;"Myrsine_divaricata";28;"plants";"Native";"NVS"
36;"Myrsine_divaricata";9;"plants";"Native";"NVS"
37;"Myrsine_divaricata";90;"plants";"Native";"NVS"
38;"Myrsine_divaricata";119;"plants";"Native";"NVS"
39;"Myrsine_divaricata";1;"plants";"Native";"NVS"
40;"Myrsine_divaricata";25;"plants";"Native";"NVS"
41;"Myrsine_divaricata";135;"plants";"Native";"NVS"
42;"Myrsine_divaricata";9;"plants";"Native";"NVS"
45;"Myrsine_divaricata";21;"plants";"Native";"NVS"
46;"Myrsine_divaricata";51;"plants";"Native";"NVS"
49;"Myrsine_divaricata";166;"plants";"Native";"NVS"
50;"Myrsine_divaricata";19;"plants";"Native";"NVS"
51;"Myrsine_divaricata";6;"plants";"Native";"NVS"
52;"Myrsine_divaricata";4;"plants";"Native";"NVS"
53;"Myrsine_divaricata";64;"plants";"Native";"NVS"
54;"Myrsine_divaricata";43;"plants";"Native";"NVS"
55;"Myrsine_divaricata";6;"plants";"Native";"NVS"
1;"Myrsine_salicina";1;"plants";"Native";"NVS"
2;"Myrsine_salicina";4;"plants";"Native";"NVS"
4;"Myrsine_salicina";11;"plants";"Native";"NVS"
7;"Myrsine_salicina";26;"plants";"Native";"NVS"
8;"Myrsine_salicina";23;"plants";"Native";"NVS"
9;"Myrsine_salicina";1;"plants";"Native";"NVS"
10;"Myrsine_salicina";8;"plants";"Native";"NVS"
12;"Myrsine_salicina";3;"plants";"Native";"NVS"
13;"Myrsine_salicina";6;"plants";"Native";"NVS"
14;"Myrsine_salicina";142;"plants";"Native";"NVS"
15;"Myrsine_salicina";3;"plants";"Native";"NVS"
16;"Myrsine_salicina";6;"plants";"Native";"NVS"
17;"Myrsine_salicina";1;"plants";"Native";"NVS"
18;"Myrsine_salicina";6;"plants";"Native";"NVS"
19;"Myrsine_salicina";11;"plants";"Native";"NVS"
20;"Myrsine_salicina";6;"plants";"Native";"NVS"
22;"Myrsine_salicina";2;"plants";"Native";"NVS"
25;"Myrsine_salicina";5;"plants";"Native";"NVS"
27;"Myrsine_salicina";58;"plants";"Native";"NVS"
28;"Myrsine_salicina";4;"plants";"Native";"NVS"
29;"Myrsine_salicina";34;"plants";"Native";"NVS"
30;"Myrsine_salicina";20;"plants";"Native";"NVS"
31;"Myrsine_salicina";18;"plants";"Native";"NVS"
32;"Myrsine_salicina";12;"plants";"Native";"NVS"
36;"Myrsine_salicina";2;"plants";"Native";"NVS"
37;"Myrsine_salicina";18;"plants";"Native";"NVS"
38;"Myrsine_salicina";1;"plants";"Native";"NVS"
40;"Myrsine_salicina";1;"plants";"Native";"NVS"
43;"Myrsine_salicina";1;"plants";"Native";"NVS"
4;"Neomyrtus_pedunculata";1;"plants";"Native";"NVS"
10;"Neomyrtus_pedunculata";1;"plants";"Native";"NVS"
12;"Neomyrtus_pedunculata";1;"plants";"Native";"NVS"
13;"Neomyrtus_pedunculata";3;"plants";"Native";"NVS"
14;"Neomyrtus_pedunculata";141;"plants";"Native";"NVS"
