"cell_id";"species";"observations"
1784;"Corokia_cotoneaster";1
1784;"Fringilla_coelebs";9
1784;"Gerygone_igata";1
1784;"Griselinia_littoralis";1
1784;"Hymenolaimus_malacorhynchos";1
1784;"Leptecophylla_juniperina";1
1784;"Muehlenbeckia_complexa";1
1784;"Passer_domesticus";1
1784;"Prosthemadera_novaeseelandiae";1
1784;"Pseudopanax_crassifolius";1
1784;"Rhipidura_fuliginosa";2
1784;"Rosa_rubiginosa";1
1784;"Sturnus_vulgaris";1
1784;"Tadorna_variegata";5
1784;"Turdus_merula";4
1784;"Turdus_philomelos";3
1784;"Zosterops_lateralis";7
1785;"Acrothamnus_colensoi";1
1785;"Anthornis_melanura";2
1785;"Anthus_novaeseelandiae";2
1785;"Aristotelia_fruticosa";1
1785;"Coprosma_cheesemanii";1
1785;"Fringilla_coelebs";1
1785;"Muehlenbeckia_axillaris";1
1785;"Podocarpus_nivalis";1
1785;"Turdus_merula";1
1785;"Turdus_philomelos";1
1786;"Acanthis_flammea";1
1786;"Anthornis_melanura";5
1786;"Anthus_novaeseelandiae";7
1786;"Branta_canadensis";1
1786;"Carduelis_carduelis";8
1786;"Chloris_chloris";5
1786;"Fringilla_coelebs";23
1786;"Gerygone_igata";18
1786;"Passer_domesticus";8
1786;"Rhipidura_fuliginosa";3
1786;"Sturnus_vulgaris";19
1786;"Tadorna_variegata";10
1786;"Turdus_merula";23
1786;"Turdus_philomelos";12
1786;"Zosterops_lateralis";8
1787;"Acanthis_flammea";7
1787;"Anthus_novaeseelandiae";1
1787;"Branta_canadensis";18
1787;"Carduelis_carduelis";22
1787;"Chloris_chloris";22
1787;"Chroicocephalus_novaehollandiae";2
1787;"Fringilla_coelebs";32
1787;"Gerygone_igata";5
1787;"Passer_domesticus";17
1787;"Rhipidura_fuliginosa";17
1787;"Sturnus_vulgaris";17
1787;"Tadorna_variegata";13
1787;"Turdus_merula";20
1787;"Turdus_philomelos";10
1787;"Zosterops_lateralis";9
1788;"Acanthis_flammea";13
1788;"Anthornis_melanura";1
1788;"Anthus_novaeseelandiae";2
1788;"Branta_canadensis";6
1788;"Carduelis_carduelis";31
1788;"Chloris_chloris";25
1788;"Finschia_novaeseelandiae";1
1788;"Fringilla_coelebs";46
1788;"Gerygone_igata";21
1788;"Passer_domesticus";40
1788;"Porphyrio_melanotus";1
1788;"Rhipidura_fuliginosa";17
1788;"Sturnus_vulgaris";39
1788;"Tadorna_variegata";16
1788;"Turdus_merula";39
1788;"Turdus_philomelos";29
1788;"Zosterops_lateralis";17
1789;"Acanthis_flammea";3
1789;"Anthornis_melanura";9
1789;"Carduelis_carduelis";12
1789;"Chloris_chloris";9
1789;"Finschia_novaeseelandiae";1
1789;"Fringilla_coelebs";20
1789;"Gerygone_igata";15
1789;"Passer_domesticus";11
1789;"Rhipidura_fuliginosa";9
1789;"Sturnus_vulgaris";13
1789;"Tadorna_variegata";2
1789;"Turdus_merula";18
1789;"Turdus_philomelos";13
1789;"Zosterops_lateralis";17
1790;"Acanthis_flammea";5
1790;"Acanthisitta_chloris";1
1790;"Anthornis_melanura";16
1790;"Carduelis_carduelis";26
1790;"Chloris_chloris";21
1790;"Fringilla_coelebs";29
1790;"Gerygone_igata";12
1790;"Hemiphaga_novaeseelandiae";4
1790;"Passer_domesticus";18
1790;"Plagianthus_regius";2
1790;"Porphyrio_melanotus";1
1790;"Rhipidura_fuliginosa";19
1790;"Sturnus_vulgaris";15
1790;"Tadorna_variegata";8
1790;"Turdus_merula";27
1790;"Turdus_philomelos";16
1790;"Zosterops_lateralis";23
1791;"Acanthis_flammea";3
1791;"Acanthisitta_chloris";3
1791;"Anthornis_melanura";15
1791;"Anthus_novaeseelandiae";1
1791;"Branta_canadensis";4
1791;"Carduelis_carduelis";13
1791;"Chloris_chloris";11
1791;"Chroicocephalus_novaehollandiae";6
1791;"Crataegus_monogyna";1
1791;"Finschia_novaeseelandiae";3
1791;"Fringilla_coelebs";12
1791;"Gerygone_igata";12
1791;"Hemiphaga_novaeseelandiae";5
1791;"Muehlenbeckia_australis";1
1791;"Passer_domesticus";8
1791;"Porphyrio_melanotus";1
1791;"Prosthemadera_novaeseelandiae";4
1791;"Rhipidura_fuliginosa";12
1791;"Rosa_rubiginosa";1
1791;"Rubus_fruticosus";1
1791;"Sturnus_vulgaris";12
1791;"Tadorna_variegata";12
1791;"Turdus_merula";16
1791;"Turdus_philomelos";14
1791;"Zosterops_lateralis";13
1793;"Acanthis_flammea";24
1793;"Acer_pseudoplatanus";2
1793;"Anthornis_melanura";75
1793;"Anthus_novaeseelandiae";14
1793;"Arbutus_unedo";1
1793;"Aristotelia_serrata";3
1793;"Ascarina_lucida";1
1793;"Astelia_nervosa";2
1793;"Branta_canadensis";40
1793;"Carduelis_carduelis";37
1793;"Chloris_chloris";31
1793;"Chroicocephalus_novaehollandiae";156
1793;"Coprosma_areolata";1
1793;"Coprosma_grandifolia";1
1793;"Coprosma_lucida";1
1793;"Coprosma_repens";2
1793;"Coprosma_rigida";1
1793;"Coprosma_robusta";3
1793;"Cordyline_australis";7
1793;"Cornus_capitata";1
1793;"Corynocarpus_laevigatus";1
1793;"Cotoneaster_franchetii";2
1793;"Cotoneaster_glaucophyllus";2
1793;"Dacrycarpus_dacrydioides";2
1793;"Ficus_carica";1
1793;"Finschia_novaeseelandiae";11
1793;"Fringilla_coelebs";159
1793;"Fuchsia_excorticata";4
1793;"Gallirallus_australis";68
1793;"Gerygone_igata";43
1793;"Griselinia_littoralis";4
1793;"Gunnera_tinctoria";2
1793;"Hedera_helix";6
1793;"Hedychium_gardnerianum";1
1793;"Hemiphaga_novaeseelandiae";24
1793;"Hymenolaimus_malacorhynchos";2
1793;"Ilex_aquifolium";2
1793;"Laurus_nobilis";2
1793;"Leptospermum_scoparium";1
1793;"Leycesteria_formosa";6
1793;"Ligustrum_ovalifolium";1
1793;"Lonicera_japonica";2
1793;"Lophomyrtus_bullata";1
1793;"Melicytus_ramiflorus";4
1793;"Meryta_sinclairii";1
1793;"Metrosideros_umbellata";1
1793;"Muehlenbeckia_australis";2
1793;"Myrsine_australis";1
1793;"Nestor_notabilis";1
1793;"Passer_domesticus";193
1793;"Pennantia_corymbosa";1
1793;"Petroica_australis";4
1793;"Petroica_macrocephala";5
1793;"Phormium_tenax";6
1793;"Phyllocladus_trichomanoides";1
1793;"Pittosporum_tenuifolium";2
1793;"Plagianthus_regius";1
1793;"Podocarpus_totara";4
1793;"Porphyrio_melanotus";136
1793;"Prosthemadera_novaeseelandiae";41
1793;"Pseudopanax_crassifolius";1
1793;"Pseudowintera_colorata";1
1793;"Rhipidura_fuliginosa";49
1793;"Rhopalostylis_sapida";1
1793;"Rubus_fruticosus";13
1793;"Schefflera_digitata";3
1793;"Solanum_aviculare";1
1793;"Solanum_nigrum";5
1793;"Sturnus_vulgaris";216
1793;"Tadorna_variegata";218
1793;"Turdus_merula";214
1793;"Turdus_philomelos";99
1793;"Vitex_lucens";1
1793;"Vitis_vinifera";1
1793;"Weinmannia_racemosa";1
1793;"Zosterops_lateralis";108
1794;"Acanthis_flammea";2
1794;"Anthornis_melanura";18
1794;"Anthus_novaeseelandiae";1
1794;"Carduelis_carduelis";2
1794;"Chloris_chloris";2
1794;"Finschia_novaeseelandiae";3
1794;"Fringilla_coelebs";11
1794;"Gallirallus_australis";15
1794;"Gerygone_igata";13
1794;"Hemiphaga_novaeseelandiae";5
1794;"Nestor_notabilis";3
1794;"Passer_domesticus";5
1794;"Petroica_macrocephala";11
1794;"Porphyrio_melanotus";5
1794;"Prosthemadera_novaeseelandiae";10
1794;"Rhipidura_fuliginosa";14
1794;"Sturnus_vulgaris";1
1794;"Tadorna_variegata";4
1794;"Turdus_merula";13
1794;"Turdus_philomelos";4
1794;"Zosterops_lateralis";10
1795;"Acanthis_flammea";20
1795;"Acanthisitta_chloris";1
1795;"Anthornis_melanura";56
1795;"Anthus_novaeseelandiae";10
1795;"Aristotelia_serrata";2
1795;"Ascarina_lucida";1
1795;"Branta_canadensis";3
1795;"Carduelis_carduelis";6
1795;"Carpodetus_serratus";2
1795;"Chloris_chloris";3
1795;"Coprosma_areolata";1
1795;"Coprosma_colensoi";1
1795;"Coprosma_foetidissima";2
1795;"Coprosma_propinqua";1
1795;"Coprosma_rhamnoides";2
1795;"Coprosma_rigida";1
1795;"Coprosma_rotundifolia";1
1795;"Dacrycarpus_dacrydioides";2
1795;"Dacrydium_cupressinum";3
1795;"Elaeocarpus_dentatus";3
1795;"Elaeocarpus_hookerianus";1
1795;"Finschia_novaeseelandiae";33
1795;"Fringilla_coelebs";48
1795;"Fuchsia_excorticata";1
1795;"Gallirallus_australis";40
1795;"Gerygone_igata";46
1795;"Griselinia_littoralis";4
1795;"Hedycarya_arborea";1
1795;"Hemiphaga_novaeseelandiae";24
1795;"Hymenolaimus_malacorhynchos";44
1795;"Leycesteria_formosa";1
1795;"Lonicera_japonica";1
1795;"Melicytus_ramiflorus";2
1795;"Metrosideros_umbellata";2
1795;"Muehlenbeckia_australis";1
1795;"Myrsine_divaricata";2
1795;"Myrsine_salicina";2
1795;"Neomyrtus_pedunculata";3
1795;"Nestor_notabilis";1
1795;"Paratrophis_microphylla";1
1795;"Parsonsia_heterophylla";1
1795;"Passer_domesticus";2
1795;"Pennantia_corymbosa";1
1795;"Petroica_australis";11
1795;"Petroica_macrocephala";53
1795;"Phormium_colensoi";1
1795;"Phyllocladus_trichomanoides";2
1795;"Podocarpus_cunninghamii";1
1795;"Porphyrio_melanotus";5
1795;"Prosthemadera_novaeseelandiae";35
1795;"Prumnopitys_ferruginea";2
1795;"Pseudopanax_crassifolius";3
1795;"Pseudowintera_colorata";4
1795;"Rhipidura_fuliginosa";65
1795;"Ripogonum_scandens";1
1795;"Rubus_australis";1
1795;"Rubus_cissoides";1
1795;"Schefflera_digitata";2
1795;"Sturnus_vulgaris";3
1795;"Tadorna_variegata";16
1795;"Turdus_merula";15
1795;"Turdus_philomelos";8
1795;"Weinmannia_racemosa";2
1795;"Zosterops_lateralis";46
1796;"Acanthis_flammea";2
1796;"Acanthisitta_chloris";2
1796;"Anthornis_melanura";9
1796;"Coprosma_depressa";1
1796;"Coprosma_foetidissima";1
1796;"Coprosma_pseudocuneata";1
1796;"Fringilla_coelebs";3
1796;"Gallirallus_australis";12
1796;"Gerygone_igata";7
1796;"Griselinia_littoralis";2
1796;"Hemiphaga_novaeseelandiae";4
1796;"Meleagris_gallopavo";1
1796;"Melicytus_ramiflorus";1
1796;"Metrosideros_umbellata";1
1796;"Myrsine_divaricata";1
1796;"Neomyrtus_pedunculata";1
1796;"Nestor_meridionalis";3
1796;"Nestor_notabilis";1
1796;"Passer_domesticus";2
1796;"Petroica_australis";1
1796;"Petroica_macrocephala";7
1796;"Podocarpus_cunninghamii";1
1796;"Porphyrio_melanotus";3
1796;"Prosthemadera_novaeseelandiae";5
1796;"Pseudopanax_crassifolius";1
1796;"Pseudowintera_colorata";3
1796;"Raukaua_simplex";2
1796;"Rhipidura_fuliginosa";6
1796;"Rubus_cissoides";1
1796;"Rubus_fruticosus";1
1796;"Solanum_nigrum";1
1796;"Sturnus_vulgaris";1
1796;"Tadorna_variegata";2
1796;"Turdus_merula";3
1796;"Turdus_philomelos";1
1796;"Weinmannia_racemosa";1
1796;"Zosterops_lateralis";4
1797;"Acanthis_flammea";21
1797;"Acanthisitta_chloris";2
1797;"Anthornis_melanura";39
1797;"Anthus_novaeseelandiae";1
1797;"Aristotelia_serrata";1
1797;"Branta_canadensis";12
1797;"Carduelis_carduelis";13
1797;"Carpodetus_serratus";1
1797;"Chloris_chloris";15
1797;"Coprosma_foetidissima";2
1797;"Coprosma_rhamnoides";2
1797;"Cordyline_australis";1
1797;"Dacrydium_cupressinum";2
1797;"Elaeocarpus_dentatus";2
1797;"Finschia_novaeseelandiae";1
1797;"Fringilla_coelebs";36
1797;"Gallirallus_australis";43
1797;"Gerygone_igata";26
1797;"Griselinia_littoralis";1
1797;"Hedycarya_arborea";2
1797;"Hemiphaga_novaeseelandiae";33
1797;"Leycesteria_formosa";1
1797;"Melicytus_ramiflorus";1
1797;"Muehlenbeckia_axillaris";1
1797;"Neomyrtus_pedunculata";1
1797;"Nestor_notabilis";1
1797;"Passer_domesticus";23
1797;"Petroica_macrocephala";20
1797;"Phormium_tenax";1
1797;"Porphyrio_melanotus";56
1797;"Prosthemadera_novaeseelandiae";35
1797;"Prumnopitys_ferruginea";2
1797;"Pseudowintera_colorata";2
1797;"Raukaua_edgerleyi";2
1797;"Raukaua_simplex";1
1797;"Rhipidura_fuliginosa";31
1797;"Rubus_fruticosus";1
1797;"Schefflera_digitata";1
1797;"Sturnus_vulgaris";22
1797;"Tadorna_variegata";46
1797;"Turdus_merula";29
1797;"Turdus_philomelos";15
1797;"Zosterops_lateralis";41
1798;"Acanthis_flammea";1
1798;"Acanthisitta_chloris";3
1798;"Anthornis_melanura";6
1798;"Branta_canadensis";2
1798;"Carduelis_carduelis";1
1798;"Carpodetus_serratus";1
1798;"Coprosma_colensoi";1
1798;"Coprosma_foetidissima";1
1798;"Coprosma_lucida";1
1798;"Coprosma_pseudocuneata";1
1798;"Coprosma_rhamnoides";1
1798;"Coprosma_rotundifolia";1
1798;"Fringilla_coelebs";5
1798;"Gallirallus_australis";7
1798;"Gerygone_igata";4
1798;"Griselinia_littoralis";1
1798;"Hedycarya_arborea";1
1798;"Hemiphaga_novaeseelandiae";6
1798;"Metrosideros_umbellata";1
1798;"Myrsine_divaricata";1
1798;"Neopanax_colensoi";1
1798;"Nestor_meridionalis";1
1798;"Nestor_notabilis";3
1798;"Passer_domesticus";3
1798;"Petroica_australis";4
1798;"Petroica_macrocephala";7
1798;"Podocarpus_cunninghamii";1
1798;"Porphyrio_melanotus";5
1798;"Prosthemadera_novaeseelandiae";3
1798;"Prumnopitys_ferruginea";1
1798;"Pseudopanax_crassifolius";1
1798;"Pseudowintera_colorata";1
1798;"Raukaua_simplex";1
1798;"Rhipidura_fuliginosa";8
1798;"Rubus_cissoides";1
1798;"Sturnus_vulgaris";2
1798;"Tadorna_variegata";5
1798;"Turdus_merula";5
1798;"Turdus_philomelos";3
1798;"Weinmannia_racemosa";1
1798;"Zosterops_lateralis";5
1799;"Acanthis_flammea";2
1799;"Acanthisitta_chloris";2
1799;"Anthornis_melanura";5
1799;"Aristotelia_fruticosa";1
1799;"Aristotelia_serrata";8
1799;"Branta_canadensis";1
1799;"Carduelis_carduelis";1
1799;"Carpodetus_serratus";9
1799;"Coprosma_colensoi";8
1799;"Coprosma_depressa";1
1799;"Coprosma_foetidissima";7
1799;"Coprosma_linariifolia";4
1799;"Coprosma_lucida";4
1799;"Coprosma_propinqua";1
1799;"Coprosma_pseudocuneata";4
1799;"Coprosma_rhamnoides";9
1799;"Coprosma_rigida";1
1799;"Coprosma_rotundifolia";3
1799;"Cyanoramphus_auriceps";1
1799;"Dacrycarpus_dacrydioides";2
1799;"Dacrydium_cupressinum";1
1799;"Fringilla_coelebs";3
1799;"Fuchsia_excorticata";3
1799;"Gallirallus_australis";16
1799;"Gerygone_igata";5
1799;"Griselinia_littoralis";8
1799;"Halocarpus_biformis";1
1799;"Hemiphaga_novaeseelandiae";2
1799;"Luzuriaga_parviflora";1
1799;"Metrosideros_umbellata";7
1799;"Muehlenbeckia_australis";1
1799;"Muehlenbeckia_axillaris";1
1799;"Myrsine_australis";1
1799;"Myrsine_divaricata";9
1799;"Neopanax_colensoi";2
1799;"Nestor_meridionalis";8
1799;"Nestor_notabilis";1
1799;"Parsonsia_heterophylla";4
1799;"Pennantia_corymbosa";5
1799;"Petroica_australis";5
1799;"Petroica_macrocephala";4
1799;"Phormium_colensoi";1
1799;"Podocarpus_cunninghamii";8
1799;"Porphyrio_melanotus";1
1799;"Prosthemadera_novaeseelandiae";3
1799;"Pseudopanax_crassifolius";2
1799;"Pseudowintera_colorata";10
1799;"Raukaua_edgerleyi";4
1799;"Raukaua_simplex";8
1799;"Rhipidura_fuliginosa";4
1799;"Rubus_cissoides";5
1799;"Sturnus_vulgaris";1
1799;"Tadorna_variegata";1
1799;"Turdus_merula";3
1799;"Turdus_philomelos";3
1799;"Weinmannia_racemosa";8
1799;"Zosterops_lateralis";4
1800;"Acanthisitta_chloris";4
1800;"Anthornis_melanura";7
1800;"Anthus_novaeseelandiae";1
1800;"Aristotelia_serrata";7
1800;"Astelia_nervosa";2
1800;"Carpodetus_serratus";10
1800;"Coprosma_colensoi";19
1800;"Coprosma_depressa";1
1800;"Coprosma_foetidissima";20
1800;"Coprosma_linariifolia";1
1800;"Coprosma_lucida";8
1800;"Coprosma_pseudocuneata";9
1800;"Coprosma_rhamnoides";6
1800;"Dracophyllum_longifolium";1
1800;"Fringilla_coelebs";1
1800;"Fuchsia_excorticata";5
1800;"Gallirallus_australis";2
1800;"Gaultheria_antipoda";1
1800;"Gerygone_igata";3
1800;"Griselinia_littoralis";20
1800;"Halocarpus_biformis";1
1800;"Hedycarya_arborea";2
1800;"Hemiphaga_novaeseelandiae";3
1800;"Lophomyrtus_obcordata";1
1800;"Luzuriaga_parviflora";3
1800;"Melicytus_lanceolatus";3
1800;"Metrosideros_umbellata";14
1800;"Myrsine_australis";1
1800;"Myrsine_divaricata";16
1800;"Neomyrtus_pedunculata";3
1800;"Neopanax_colensoi";6
1800;"Nestor_notabilis";3
1800;"Parsonsia_heterophylla";1
1800;"Pennantia_corymbosa";1
1800;"Petroica_australis";6
1800;"Petroica_macrocephala";5
1800;"Phormium_colensoi";1
1800;"Podocarpus_cunninghamii";16
1800;"Prosthemadera_novaeseelandiae";1
1800;"Prumnopitys_ferruginea";4
1800;"Pseudopanax_crassifolius";9
1800;"Pseudowintera_colorata";20
1800;"Raukaua_edgerleyi";15
1800;"Raukaua_simplex";17
1800;"Rhipidura_fuliginosa";4
1800;"Rubus_cissoides";8
1800;"Schefflera_digitata";1
1800;"Turdus_merula";1
1800;"Weinmannia_racemosa";14
1800;"Zosterops_lateralis";3
1801;"Acanthis_flammea";33
1801;"Acanthisitta_chloris";57
1801;"Anthornis_melanura";55
1801;"Anthus_novaeseelandiae";11
1801;"Aristotelia_fruticosa";1
1801;"Aristotelia_serrata";1
1801;"Astelia_fragrans";2
1801;"Astelia_nervosa";9
1801;"Branta_canadensis";5
1801;"Carduelis_carduelis";11
1801;"Carpodetus_serratus";3
1801;"Chloris_chloris";4
1801;"Coprosma_cheesemanii";1
1801;"Coprosma_colensoi";22
1801;"Coprosma_depressa";29
1801;"Coprosma_foetidissima";26
1801;"Coprosma_fowerakeri";1
1801;"Coprosma_linariifolia";2
1801;"Coprosma_parviflora";1
1801;"Coprosma_propinqua";1
1801;"Coprosma_pseudocuneata";29
1801;"Coprosma_rhamnoides";9
1801;"Coprosma_rigida";2
1801;"Coprosma_robusta";1
1801;"Cyanoramphus_auriceps";26
1801;"Cyanoramphus_malherbi";17
1801;"Dracophyllum_longifolium";2
1801;"Elaeocarpus_hookerianus";3
1801;"Finschia_novaeseelandiae";44
1801;"Fringilla_coelebs";51
1801;"Fuchsia_excorticata";1
1801;"Gallirallus_australis";9
1801;"Gaultheria_antipoda";8
1801;"Gerygone_igata";59
1801;"Griselinia_littoralis";29
1801;"Hemiphaga_novaeseelandiae";2
1801;"Hymenolaimus_malacorhynchos";1
1801;"Luzuriaga_parviflora";4
1801;"Mohoua_ochrocephala";19
1801;"Myrsine_divaricata";18
1801;"Neomyrtus_pedunculata";2
1801;"Neopanax_colensoi";12
1801;"Nestor_meridionalis";19
1801;"Nestor_notabilis";13
1801;"Petroica_australis";50
1801;"Petroica_macrocephala";49
1801;"Phormium_colensoi";3
1801;"Phyllocladus_trichomanoides";1
1801;"Podocarpus_cunninghamii";2
1801;"Podocarpus_nivalis";5
1801;"Porphyrio_melanotus";1
1801;"Prosthemadera_novaeseelandiae";1
1801;"Pseudopanax_crassifolius";7
1801;"Pseudowintera_colorata";2
1801;"Raukaua_simplex";21
1801;"Rhipidura_fuliginosa";51
1801;"Rubus_cissoides";3
1801;"Sturnus_vulgaris";12
1801;"Tadorna_variegata";21
1801;"Turdus_merula";39
1801;"Turdus_philomelos";46
1801;"Zosterops_lateralis";49
1802;"Acanthis_flammea";37
1802;"Acanthisitta_chloris";49
1802;"Anthornis_melanura";52
1802;"Anthus_novaeseelandiae";12
1802;"Aristotelia_serrata";3
1802;"Astelia_nervosa";1
1802;"Branta_canadensis";10
1802;"Carduelis_carduelis";10
1802;"Carpodetus_serratus";10
1802;"Chloris_chloris";13
1802;"Coprosma_colensoi";10
1802;"Coprosma_depressa";13
1802;"Coprosma_foetidissima";16
1802;"Coprosma_grandifolia";1
1802;"Coprosma_linariifolia";13
1802;"Coprosma_parviflora";3
1802;"Coprosma_propinqua";11
1802;"Coprosma_pseudocuneata";16
1802;"Coprosma_rhamnoides";16
1802;"Coprosma_robusta";1
1802;"Cyanoramphus_auriceps";1
1802;"Elaeocarpus_hookerianus";5
1802;"Finschia_novaeseelandiae";13
1802;"Fringilla_coelebs";59
1802;"Fuchsia_excorticata";1
1802;"Gaultheria_antipoda";2
1802;"Gerygone_igata";44
1802;"Griselinia_littoralis";20
1802;"Hemiphaga_novaeseelandiae";2
1802;"Leptecophylla_juniperina";2
1802;"Leucopogon_fasciculatus";2
1802;"Luzuriaga_parviflora";2
1802;"Mohoua_ochrocephala";6
1802;"Muehlenbeckia_australis";2
1802;"Muehlenbeckia_axillaris";1
1802;"Myrsine_divaricata";14
1802;"Neomyrtus_pedunculata";4
1802;"Neopanax_colensoi";2
1802;"Nestor_meridionalis";3
1802;"Nestor_notabilis";3
1802;"Passer_domesticus";1
1802;"Petroica_australis";47
1802;"Petroica_macrocephala";45
1802;"Pittosporum_tenuifolium";2
1802;"Podocarpus_cunninghamii";1
1802;"Prosthemadera_novaeseelandiae";4
1802;"Pseudopanax_arboreus";2
1802;"Pseudopanax_crassifolius";15
1802;"Pseudowintera_colorata";1
1802;"Raukaua_simplex";14
1802;"Rhipidura_fuliginosa";35
1802;"Rubus_cissoides";9
1802;"Sturnus_vulgaris";32
1802;"Styphelia_nesophila";1
1802;"Tadorna_variegata";42
1802;"Turdus_merula";37
1802;"Turdus_philomelos";45
1802;"Zosterops_lateralis";31
1803;"Acanthis_flammea";18
1803;"Acanthisitta_chloris";6
1803;"Anthornis_melanura";36
1803;"Anthus_novaeseelandiae";7
1803;"Aristotelia_fruticosa";1
1803;"Branta_canadensis";4
1803;"Carduelis_carduelis";4
1803;"Carpodetus_serratus";4
1803;"Chloris_chloris";11
1803;"Coprosma_colensoi";3
1803;"Coprosma_depressa";3
1803;"Coprosma_foetidissima";2
1803;"Coprosma_linariifolia";5
1803;"Coprosma_propinqua";7
1803;"Coprosma_pseudocuneata";3
1803;"Coprosma_rhamnoides";4
1803;"Coprosma_robusta";1
1803;"Elaeocarpus_hookerianus";1
1803;"Finschia_novaeseelandiae";8
1803;"Fringilla_coelebs";38
1803;"Fuchsia_excorticata";1
1803;"Gaultheria_antipoda";1
1803;"Gerygone_igata";21
1803;"Griselinia_littoralis";5
1803;"Hemiphaga_novaeseelandiae";5
1803;"Melicytus_alpinus";1
1803;"Muehlenbeckia_axillaris";1
1803;"Myrsine_divaricata";1
1803;"Neopanax_colensoi";1
1803;"Nestor_meridionalis";3
1803;"Nestor_notabilis";2
1803;"Passer_domesticus";2
1803;"Petroica_australis";5
1803;"Petroica_macrocephala";17
1803;"Pseudopanax_crassifolius";4
1803;"Raukaua_simplex";1
1803;"Rhipidura_fuliginosa";11
1803;"Rubus_cissoides";4
1803;"Sturnus_vulgaris";10
1803;"Tadorna_variegata";25
1803;"Turdus_merula";37
1803;"Turdus_philomelos";24
1803;"Zosterops_lateralis";35
1804;"Acanthis_flammea";1
1804;"Acanthisitta_chloris";2
1804;"Acrothamnus_colensoi";1
1804;"Anthornis_melanura";8
1804;"Anthus_novaeseelandiae";1
1804;"Aristotelia_fruticosa";1
1804;"Branta_canadensis";1
1804;"Coprosma_propinqua";1
1804;"Coprosma_rugosa";1
1804;"Coriaria_sarmentosa";1
1804;"Cyanoramphus_auriceps";2
1804;"Fringilla_coelebs";14
1804;"Gaultheria_antipoda";1
1804;"Gerygone_igata";6
1804;"Griselinia_littoralis";1
1804;"Leptecophylla_juniperina";1
1804;"Leptospermum_scoparium";1
1804;"Melicytus_alpinus";1
1804;"Petroica_australis";2
1804;"Petroica_macrocephala";6
1804;"Prosthemadera_novaeseelandiae";2
1804;"Rhipidura_fuliginosa";2
1804;"Rosa_rubiginosa";1
1804;"Rubus_cissoides";1
1804;"Sturnus_vulgaris";1
1804;"Styphelia_nesophila";1
1804;"Tadorna_variegata";1
1804;"Turdus_merula";8
1804;"Turdus_philomelos";1
1804;"Zosterops_lateralis";8
1805;"Acanthis_flammea";1
1805;"Anthornis_melanura";3
1805;"Aristotelia_fruticosa";1
1805;"Carpodetus_serratus";1
1805;"Chloris_chloris";1
1805;"Coprosma_lucida";1
1805;"Coprosma_propinqua";1
1805;"Coprosma_rugosa";1
1805;"Fringilla_coelebs";2
1805;"Gaultheria_antipoda";1
1805;"Gerygone_igata";2
1805;"Griselinia_littoralis";1
1805;"Leptecophylla_juniperina";1
1805;"Leptospermum_scoparium";1
1805;"Muehlenbeckia_axillaris";1
1805;"Petroica_australis";1
1805;"Petroica_macrocephala";2
1805;"Rubus_cissoides";1
1805;"Turdus_merula";1
1805;"Turdus_philomelos";3
1805;"Zosterops_lateralis";2
1807;"Acanthis_flammea";8
1807;"Anthornis_melanura";6
1807;"Carduelis_carduelis";5
1807;"Chloris_chloris";2
1807;"Coprosma_intertexta";1
1807;"Fringilla_coelebs";14
1807;"Gerygone_igata";12
1807;"Hemiphaga_novaeseelandiae";3
1807;"Leptospermum_scoparium";1
1807;"Melicytus_alpinus";1
1807;"Passer_domesticus";5
