"cell_id";"Acanthis_flammea";"Acridotheres_tristis";"Anthus_novaeseelandiae";"Carduelis_carduelis";"Chroicocephalus_novaehollandiae";"Gerygone_igata";"Nestor_meridionalis";"Passer_domesticus";"Phasianus_colchicus";"Prosthemadera_novaeseelandiae";"Rhipidura_fuliginosa";"Tadorna_variegata";"Zosterops_lateralis";"Alseuosmia_macrophylla";"Anas_chlorotis";"Anthornis_melanura";"Beilschmiedia_tarairi";"Branta_canadensis";"Callaeas_cinereus";"Chloris_chloris";"Coprosma_arborea";"Coprosma_grandifolia";"Coprosma_lucida";"Coprosma_parviflora";"Cordyline_australis";"Dacrydium_cupressinum";"Dysoxylum_spectabile";"Freycinetia_banksii";"Fringilla_coelebs";"Geniostoma_ligustrifolium";"Hemiphaga_novaeseelandiae";"Knightia_excelsa";"Leptecophylla_juniperina";"Leucopogon_fasciculatus";"Meleagris_gallopavo";"Melicytus_ramiflorus";"Mida_salicifolia";"Myrsine_australis";"Myrsine_salicina";"Nestegis_lanceolata";"Petroica_australis";"Petroica_macrocephala";"Phyllocladus_trichomanoides";"Pittosporum_tenuifolium";"Platycercus_eximius";"Porphyrio_melanotus";"Prumnopitys_ferruginea";"Pseudopanax_crassifolius";"Pseudowintera_axillaris";"Rhopalostylis_sapida";"Rubus_australis";"Sturnus_vulgaris";"Turdus_merula";"Turdus_philomelos";"Acanthisitta_chloris";"Leptospermum_scoparium";"Litsea_calicaris";"Macropiper_excelsum";"Pseudopanax_lessonii";"Gallirallus_australis";"Coprosma_rhamnoides";"Geniostoma_rupestre";"Hedycarya_arborea";"Solanum_mauritianum";"Phormium_tenax";"Lantana_camara";"Muehlenbeckia_complexa";"Aristotelia_serrata";"Corynocarpus_laevigatus";"Dacrycarpus_dacrydioides";"Paratrophis_microphylla";"Podocarpus_cunninghamii";"Podocarpus_totara";"Ripogonum_scandens";"Schefflera_digitata";"Vitex_lucens";"Coprosma_robusta";"Ligustrum_sinense";"Lonicera_japonica";"Gaultheria_antipoda";"Styphelia_nesophila";"Carpodetus_serratus";"Elaeocarpus_dentatus";"Griselinia_lucida";"Rubus_cissoides";"Beilschmiedia_tawa";"Coprosma_rotundifolia";"Muehlenbeckia_australis";"Pseudopanax_arboreus";"Rubus_fruticosus";"Coprosma_areolata";"Cyanoramphus_novaezelandiae";"Griselinia_littoralis";"Passiflora_tarminiana";"Mohoua_albicilla";"Philesturnus_carunculatus";"Pittosporum_crassifolium";"Coprosma_macrocarpa";"Coprosma_tenuifolia";"Phormium_colensoi";"Coprosma_rigida";"Solanum_americanum";"Nestegis_cunninghamii";"Raukaua_edgerleyi";"Toronia_toru";"Coprosma_repens";"Hedychium_gardnerianum";"Syzygium_smithii";"Astelia_banksii";"Coprosma_acerosa";"Coprosma_cheesemanii";"Pittosporum_eugenioides";"Myrsine_divaricata";"Alectryon_excelsus";"Coprosma_propinqua";"Solanum_nigrum";"Fuchsia_excorticata";"Pennantia_corymbosa";"Ascarina_lucida";"Parsonsia_heterophylla";"Pseudowintera_colorata";"Lophomyrtus_bullata";"Hedera_helix";"Aristotelia_fruticosa";"Neomyrtus_pedunculata";"Coriaria_arborea";"Weinmannia_racemosa";"Passiflora_tetrandra";"Cacatua_galerita";"Cestrum_nocturnum";"Lophomyrtus_obcordata";"Planchonella_costata";"Prumnopitys_taxifolia";"Asparagus_asparagoides";"Myoporum_laetum";"Coprosma_crassifolia";"Asparagus_scandens";"Astelia_fragrans";"Notiomystis_cincta";"Corokia_cotoneaster";"Coprosma_foetidissima";"Raukaua_simplex";"Rhaphiolepis_loquata";"Ligustrum_lucidum";"Cyanoramphus_auriceps";"Metrosideros_umbellata";"Neopanax_colensoi";"Phoenix_canariensis";"Trachycarpus_fortunei";"Rhamnus_alaternus";"Ileostylus_micranthus";"Archontophoenix_cunninghamiana";"Corokia_macrocarpa";"Cotoneaster_coriaceus";"Dracaena_draco";"Pisonia_brunoniana";"Solanum_pseudocapsicum";"Crataegus_monogyna";"Solanum_aviculare";"Cotoneaster_glaucophyllus";"Melicytus_lanceolatus";"Prunus_domestica";"Solanum_laciniatum";"Phytolacca_icosandra";"Coprosma_depressa";"Astelia_nervosa";"Leycesteria_formosa";"Mohoua_ochrocephala";"Coprosma_colensoi";"Berberis_glaucocarpa";"Isolepis_habra";"Coprosma_cuneata";"Luzuriaga_parviflora";"Meryta_sinclairii";"Hymenolaimus_malacorhynchos";"Actinidia_chinensis";"Elaeocarpus_hookerianus";"Prunus_avium";"Plagianthus_regius";"Cotoneaster_franchetii";"Coprosma_linariifolia";"Halocarpus_biformis";"Coprosma_pseudocuneata";"Berberis_darwinii";"Passiflora_tripartita";"Rosa_rubiginosa";"Rubus_squarrosus";"Ilex_aquifolium";"Muehlenbeckia_axillaris";"Lepidothamnus_intermedius";"Tupeia_antarctica";"Androstoma_empetrifolia";"Alepis_flavida";"Lepidothamnus_laxifolius";"Coprosma_perpusilla";"Dracophyllum_longifolium";"Ficus_macrophylla";"Gaultheria_depressa";"Psidium_cattleianum";"Pentachondra_pumila";"Podocarpus_nivalis";"Coriaria_plumosa";"Coprosma_rugosa";"Gaultheria_macrostigma";"Peraxilla_tetrapetala";"Acrothamnus_colensoi";"Melicytus_alpinus";"Arbutus_unedo";"Laurus_nobilis";"Pyrus_communis";"Gunnera_tinctoria";"Lycium_ferocissimum";"Syzygium_australe";"Fuchsia_perscandens";"Taxus_baccata";"Euonymus_europaeus";"Olea_europaea";"Prunus_laurocerasus";"Cornus_capitata";"Alnus_glutinosa";"Vitis_vinifera";"Muehlenbeckia_astonii";"Malus_domestica";"Prunus_cerasifera";"Nestor_notabilis";"Finschia_novaeseelandiae";"Acer_pseudoplatanus";"Astelia_nivicola";"Strigops_habroptila";"Jasminum_officinale";"Coriaria_sarmentosa";"Sambucus_nigra";"Coprosma_fowerakeri";"Melicytus_obovatus";"Actinidia_arguta";"Coprosma_serrulata";"Cyanoramphus_malherbi";"Ligustrum_ovalifolium";"Peraxilla_colensoi";"Sorbus_aucuparia";"Coprosma_petriei";"Coriaria_angustissima";"Ficus_carica";"Coprosma_intertexta";"Tropaeolum_speciosum";"Melicytus_chathamicus";"Ribes_sanguineum"
15;0;1;2;1;20;3;0;4;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;12;6;7;10;8;0;13;5;3;5;6;2;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;3;7;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;0;1;0;0;3;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;0;3;28;13;43;1;0;16;1;2;1;3;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;15;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0;15;4;6;17;10;0;20;2;0;13;8;10;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;13;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;11;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;1;36;7;5;37;13;0;39;3;7;13;16;14;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;23;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;5;4;0;0;0;0;0;19;28;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0;16;4;7;30;10;2;16;11;1;4;5;10;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;8;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;4;13;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;0;5;7;3;19;7;0;6;6;0;6;4;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;2;5;2;4;4;15;0;5;2;1;7;3;14;0;0;1;0;3;0;5;0;0;0;0;0;0;0;0;14;0;1;0;0;1;3;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;3;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;1;24;6;6;54;21;1;27;2;5;20;5;23;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;15;0;0;0;0;1;9;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;4;26;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;1;56;9;20;38;22;4;45;5;10;11;34;22;0;1;0;0;48;0;14;0;0;0;0;0;0;0;0;20;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;1;19;0;0;0;0;0;19;25;17;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;0;15;3;7;11;6;0;10;3;5;9;10;9;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;9;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;0;69;3;30;66;7;0;62;14;2;8;29;5;0;0;0;0;10;0;3;0;0;0;0;0;0;0;0;15;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;57;28;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;0;13;3;9;11;8;0;6;3;0;14;6;7;0;1;0;0;2;0;5;0;0;0;0;0;0;0;0;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;14;0;0;0;0;0;3;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;0;68;0;19;97;20;0;60;1;34;17;6;20;0;0;0;0;2;0;3;1;1;1;1;1;0;0;0;21;0;3;0;0;1;2;1;0;1;0;0;0;0;1;0;6;5;0;0;0;0;1;19;43;12;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;0;11;0;1;2;1;0;7;1;4;2;7;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;6;0;0;0;0;0;0;1;0;0;3;8;0;0;0;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;0;18;0;2;30;7;0;16;3;12;9;6;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;7;0;3;0;0;0;2;0;0;0;0;0;0;1;0;0;2;8;0;0;0;0;0;5;15;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;0;25;14;5;40;6;0;20;2;13;10;7;12;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;9;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;4;12;0;0;0;0;0;4;12;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;0;2;0;1;2;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;0;12;3;9;8;12;0;15;6;4;12;3;12;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;12;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;12;0;0;0;0;0;8;9;9;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
