"cell_id";"guild";"record.type";"richness"
1939;"birds";"GBIF";19
1939;"birds";"TIER1";11
1939;"plants";"GBIF";14
1939;"plants";"NVS";3
1940;"birds";"GBIF";1
1940;"birds";"TIER1";4
1940;"plants";"GBIF";2
1941;"birds";"GBIF";15
1941;"plants";"GBIF";50
1942;"birds";"GBIF";18
1942;"birds";"TIER1";10
1942;"plants";"GBIF";28
1942;"plants";"NVS";42
1943;"birds";"GBIF";19
1943;"birds";"TIER1";11
1943;"plants";"GBIF";1
1943;"plants";"NVS";15
1944;"birds";"GBIF";16
1944;"birds";"TIER1";13
1944;"plants";"NVS";3
1945;"birds";"GBIF";17
1946;"birds";"GBIF";21
1947;"birds";"GBIF";22
1947;"plants";"GBIF";3
1949;"birds";"GBIF";13
1949;"birds";"TIER1";13
1949;"plants";"GBIF";7
1949;"plants";"NVS";36
1950;"birds";"GBIF";24
1950;"birds";"TIER1";13
1950;"plants";"GBIF";21
1950;"plants";"NVS";30
1951;"birds";"GBIF";7
1951;"birds";"TIER1";12
1951;"plants";"GBIF";3
1951;"plants";"NVS";22
1952;"birds";"GBIF";10
1952;"birds";"TIER1";11
1952;"plants";"NVS";26
1953;"birds";"GBIF";15
1953;"birds";"TIER1";15
1953;"plants";"NVS";28
1954;"birds";"GBIF";14
1954;"birds";"TIER1";11
1954;"plants";"NVS";11
1955;"birds";"GBIF";6
1955;"birds";"TIER1";2
1956;"birds";"GBIF";13
1956;"birds";"TIER1";2
1956;"plants";"NVS";6
1957;"plants";"GBIF";7
1957;"plants";"NVS";5
1958;"birds";"GBIF";16
1958;"plants";"GBIF";10
1959;"birds";"GBIF";14
1959;"birds";"TIER1";1
1960;"birds";"GBIF";15
1960;"birds";"TIER1";1
1960;"plants";"NVS";3
1961;"birds";"GBIF";17
1961;"plants";"GBIF";14
1961;"plants";"NVS";21
1962;"birds";"GBIF";12
1962;"birds";"TIER1";12
1962;"plants";"GBIF";1
1962;"plants";"NVS";18
1963;"birds";"GBIF";19
1964;"birds";"GBIF";18
1964;"plants";"GBIF";18
1964;"plants";"NVS";15
1965;"birds";"GBIF";15
1966;"birds";"GBIF";14
1967;"birds";"GBIF";11
1968;"birds";"GBIF";15
1969;"birds";"GBIF";18
1970;"birds";"GBIF";19
1970;"plants";"GBIF";10
1972;"birds";"GBIF";17
1972;"birds";"TIER1";12
1972;"plants";"GBIF";10
1972;"plants";"NVS";17
1973;"birds";"GBIF";26
1973;"birds";"TIER1";13
1973;"plants";"GBIF";15
1973;"plants";"NVS";21
1974;"birds";"GBIF";15
1974;"birds";"TIER1";14
1974;"plants";"GBIF";3
1974;"plants";"NVS";23
1975;"birds";"GBIF";25
1975;"birds";"TIER1";10
1975;"plants";"GBIF";22
1975;"plants";"NVS";45
1976;"birds";"TIER1";3
1976;"plants";"NVS";11
1977;"birds";"GBIF";1
1977;"birds";"TIER1";1
1978;"birds";"GBIF";1
1978;"birds";"TIER1";1
1979;"birds";"TIER1";1
1980;"birds";"GBIF";16
1980;"plants";"NVS";7
1981;"birds";"TIER1";2
1981;"plants";"GBIF";5
1981;"plants";"NVS";3
1982;"birds";"GBIF";9
1982;"birds";"TIER1";9
1982;"plants";"GBIF";1
1982;"plants";"NVS";1
1983;"birds";"GBIF";14
1983;"birds";"TIER1";2
1983;"plants";"GBIF";3
1983;"plants";"NVS";1
1985;"birds";"GBIF";8
1985;"birds";"TIER1";3
1985;"plants";"NVS";4
1986;"birds";"GBIF";17
1987;"birds";"GBIF";14
1988;"birds";"GBIF";5
1989;"birds";"GBIF";17
1989;"plants";"GBIF";12
1990;"birds";"GBIF";16
1991;"birds";"GBIF";14
1992;"birds";"GBIF";16
1992;"plants";"NVS";1
1993;"birds";"GBIF";18
1993;"plants";"GBIF";3
1994;"birds";"GBIF";21
1995;"birds";"GBIF";23
1995;"plants";"GBIF";4
1996;"birds";"GBIF";7
1996;"birds";"TIER1";16
1996;"plants";"NVS";8
1997;"birds";"GBIF";16
1997;"birds";"TIER1";14
1997;"plants";"GBIF";1
1997;"plants";"NVS";22
1998;"birds";"GBIF";26
1998;"birds";"TIER1";14
1998;"plants";"GBIF";9
1998;"plants";"NVS";21
1999;"birds";"GBIF";22
1999;"birds";"TIER1";7
1999;"plants";"NVS";8
2000;"birds";"GBIF";6
2000;"birds";"TIER1";4
2002;"birds";"GBIF";15
2002;"birds";"TIER1";2
2002;"plants";"NVS";14
2003;"birds";"TIER1";2
2003;"plants";"NVS";8
2004;"birds";"TIER1";1
2004;"plants";"NVS";17
2005;"birds";"GBIF";17
2005;"plants";"GBIF";9
2006;"birds";"GBIF";15
2006;"birds";"TIER1";1
2006;"plants";"GBIF";16
2007;"birds";"GBIF";9
2007;"birds";"TIER1";3
2007;"plants";"NVS";3
2008;"birds";"GBIF";14
2008;"birds";"TIER1";12
2008;"plants";"NVS";4
2009;"birds";"TIER1";1
2010;"birds";"GBIF";7
2010;"plants";"GBIF";4
2010;"plants";"NVS";11
2011;"birds";"GBIF";20
2011;"birds";"TIER1";9
2011;"plants";"GBIF";2
2011;"plants";"NVS";14
2012;"birds";"GBIF";21
2012;"plants";"GBIF";1
2013;"birds";"GBIF";15
2014;"birds";"GBIF";17
2015;"birds";"GBIF";16
2016;"birds";"GBIF";15
2017;"birds";"GBIF";17
2018;"birds";"GBIF";18
2019;"birds";"GBIF";21
2019;"plants";"GBIF";55
2020;"birds";"GBIF";24
2020;"plants";"GBIF";54
2021;"birds";"GBIF";19
2021;"plants";"GBIF";2
2023;"birds";"GBIF";16
2023;"birds";"TIER1";12
2023;"plants";"GBIF";2
2023;"plants";"NVS";19
2024;"birds";"GBIF";20
2024;"birds";"TIER1";14
2024;"plants";"NVS";20
2025;"birds";"GBIF";17
2025;"birds";"TIER1";12
2025;"plants";"GBIF";1
2025;"plants";"NVS";28
2026;"birds";"GBIF";17
2026;"birds";"TIER1";1
2026;"plants";"GBIF";9
2026;"plants";"NVS";9
2027;"birds";"GBIF";4
2027;"birds";"TIER1";2
2028;"birds";"GBIF";2
2028;"birds";"TIER1";3
2028;"plants";"NVS";1
2029;"birds";"GBIF";1
2029;"birds";"TIER1";3
2029;"plants";"GBIF";6
2029;"plants";"NVS";4
2030;"plants";"GBIF";3
2030;"plants";"NVS";13
2031;"birds";"TIER1";1
2031;"plants";"NVS";7
2032;"birds";"GBIF";1
2032;"birds";"TIER1";3
2033;"birds";"GBIF";19
2033;"birds";"TIER1";12
2033;"plants";"GBIF";1
2034;"birds";"GBIF";17
2034;"plants";"NVS";1
2035;"birds";"GBIF";15
2035;"birds";"TIER1";1
2035;"plants";"NVS";6
2036;"birds";"GBIF";16
2036;"birds";"TIER1";12
2036;"plants";"NVS";6
2037;"birds";"GBIF";19
2037;"birds";"TIER1";7
2037;"plants";"NVS";4
2038;"birds";"GBIF";19
2038;"birds";"TIER1";12
2038;"plants";"GBIF";2
2038;"plants";"NVS";17
2039;"birds";"GBIF";14
2040;"birds";"GBIF";14
2041;"birds";"GBIF";15
2041;"plants";"GBIF";1
2042;"birds";"GBIF";13
2043;"birds";"GBIF";15
2043;"plants";"GBIF";1
2044;"birds";"GBIF";16
2045;"birds";"GBIF";17
2046;"birds";"GBIF";19
2046;"plants";"GBIF";25
2047;"birds";"GBIF";25
2047;"plants";"GBIF";51
2048;"birds";"GBIF";24
2048;"plants";"GBIF";36
2049;"birds";"GBIF";21
2049;"birds";"TIER1";11
2049;"plants";"GBIF";2
2049;"plants";"NVS";1
2050;"birds";"GBIF";18
2050;"plants";"GBIF";1
2052;"birds";"GBIF";19
2053;"birds";"GBIF";12
2053;"birds";"TIER1";4
2053;"plants";"NVS";22
2054;"birds";"GBIF";16
2054;"birds";"TIER1";10
2054;"plants";"NVS";35
2055;"birds";"GBIF";13
2055;"birds";"TIER1";14
2055;"plants";"GBIF";15
2055;"plants";"NVS";29
2056;"birds";"GBIF";13
2056;"birds";"TIER1";14
2056;"plants";"GBIF";1
2056;"plants";"NVS";38
2057;"birds";"GBIF";15
2057;"birds";"TIER1";12
2057;"plants";"GBIF";1
2057;"plants";"NVS";38
2058;"birds";"GBIF";10
2058;"birds";"TIER1";11
2058;"plants";"NVS";37
2059;"birds";"GBIF";25
2059;"birds";"TIER1";4
2059;"plants";"GBIF";1
2059;"plants";"NVS";9
2060;"birds";"GBIF";19
2060;"birds";"TIER1";12
2060;"plants";"NVS";13
2061;"birds";"TIER1";1
2061;"plants";"GBIF";11
2061;"plants";"NVS";2
2062;"birds";"TIER1";1
2062;"plants";"GBIF";6
2062;"plants";"NVS";8
2063;"birds";"GBIF";9
2063;"birds";"TIER1";1
2063;"plants";"NVS";9
2064;"birds";"GBIF";4
2064;"birds";"TIER1";11
2064;"plants";"NVS";9
2065;"birds";"GBIF";14
2065;"plants";"NVS";3
2066;"birds";"GBIF";19
2067;"birds";"GBIF";13
2067;"birds";"TIER1";2
2069;"birds";"GBIF";15
2070;"birds";"GBIF";15
2071;"birds";"GBIF";14
2072;"birds";"GBIF";12
2073;"birds";"GBIF";15
2074;"birds";"GBIF";14
2075;"birds";"GBIF";16
2075;"plants";"NVS";5
2076;"birds";"GBIF";15
2076;"plants";"GBIF";2
2077;"birds";"GBIF";16
2078;"birds";"GBIF";19
2079;"birds";"GBIF";22
2079;"birds";"TIER1";11
2079;"plants";"GBIF";3
2080;"birds";"GBIF";20
2080;"plants";"GBIF";10
2080;"plants";"NVS";23
2081;"birds";"GBIF";25
2081;"plants";"GBIF";5
2082;"birds";"GBIF";23
2082;"plants";"GBIF";36
2083;"birds";"GBIF";23
2083;"plants";"GBIF";7
2083;"plants";"NVS";17
2084;"birds";"GBIF";1
2085;"birds";"GBIF";21
2086;"birds";"GBIF";24
2086;"birds";"TIER1";17
2086;"plants";"GBIF";3
2086;"plants";"NVS";45
2087;"birds";"GBIF";26
2087;"birds";"TIER1";11
2087;"plants";"GBIF";17
2087;"plants";"NVS";29
2088;"birds";"GBIF";23
2088;"birds";"TIER1";12
2088;"plants";"GBIF";6
2088;"plants";"NVS";10
2089;"birds";"GBIF";11
2089;"birds";"TIER1";12
2089;"plants";"NVS";22
2090;"birds";"GBIF";12
2090;"birds";"TIER1";14
2090;"plants";"GBIF";2
2090;"plants";"NVS";18
2091;"birds";"GBIF";6
2091;"birds";"TIER1";2
2091;"plants";"GBIF";2
2091;"plants";"NVS";13
2092;"plants";"NVS";8
2093;"birds";"GBIF";23
2093;"birds";"TIER1";2
2093;"plants";"GBIF";3
2093;"plants";"NVS";9
2094;"birds";"GBIF";10
2094;"birds";"TIER1";7
2094;"plants";"NVS";8
2095;"birds";"GBIF";2
2095;"birds";"TIER1";2
2095;"plants";"NVS";2
2096;"birds";"GBIF";1
2096;"birds";"TIER1";1
2096;"plants";"NVS";4
2097;"birds";"GBIF";12
2097;"plants";"NVS";3
2098;"birds";"GBIF";2
2098;"birds";"TIER1";4
2098;"plants";"NVS";4
2099;"birds";"GBIF";2
2099;"birds";"TIER1";4
2099;"plants";"NVS";2
2102;"birds";"GBIF";17
2102;"plants";"GBIF";1
2103;"birds";"GBIF";12
2104;"birds";"GBIF";14
2105;"birds";"GBIF";15
2106;"birds";"GBIF";18
2107;"birds";"GBIF";15
2108;"birds";"GBIF";11
2109;"birds";"GBIF";15
2109;"plants";"GBIF";1
2110;"birds";"GBIF";14
2110;"plants";"NVS";5
2111;"birds";"GBIF";21
2111;"plants";"GBIF";1
2112;"birds";"GBIF";18
2113;"birds";"GBIF";16
2113;"birds";"TIER1";4
2113;"plants";"GBIF";3
2113;"plants";"NVS";1
2114;"birds";"GBIF";22
2114;"plants";"GBIF";21
2114;"plants";"NVS";13
2115;"birds";"GBIF";24
2115;"plants";"GBIF";30
2116;"birds";"GBIF";23
2116;"plants";"GBIF";29
2117;"birds";"GBIF";23
2117;"plants";"GBIF";24
2117;"plants";"NVS";39
2119;"birds";"GBIF";23
2120;"birds";"GBIF";22
2120;"birds";"TIER1";1
2120;"plants";"NVS";13
2121;"birds";"GBIF";7
2121;"birds";"TIER1";17
2121;"plants";"GBIF";1
2121;"plants";"NVS";31
2122;"birds";"TIER1";7
2122;"plants";"NVS";12
2123;"birds";"GBIF";1
2123;"birds";"TIER1";5
2123;"plants";"GBIF";1
2123;"plants";"NVS";4
2124;"birds";"TIER1";2
2124;"plants";"NVS";9
2125;"birds";"GBIF";21
2125;"birds";"TIER1";16
2125;"plants";"GBIF";13
2125;"plants";"NVS";21
2126;"birds";"GBIF";18
2126;"birds";"TIER1";1
2126;"plants";"GBIF";19
2126;"plants";"NVS";9
2127;"plants";"NVS";4
2128;"birds";"GBIF";21
2128;"birds";"TIER1";3
2128;"plants";"NVS";11
2129;"birds";"GBIF";21
2129;"birds";"TIER1";6
2129;"plants";"NVS";10
2130;"birds";"GBIF";3
2131;"birds";"GBIF";17
2131;"plants";"NVS";1
2132;"birds";"GBIF";11
2133;"birds";"TIER1";3
2134;"birds";"GBIF";9
2135;"birds";"GBIF";12
2136;"birds";"GBIF";13
2136;"plants";"GBIF";3
2137;"birds";"GBIF";19
2137;"birds";"TIER1";11
2137;"plants";"GBIF";11
2137;"plants";"NVS";34
2138;"birds";"GBIF";21
2138;"plants";"GBIF";1
2138;"plants";"NVS";27
2139;"birds";"GBIF";14
2140;"birds";"GBIF";16
2141;"birds";"GBIF";17
2142;"birds";"GBIF";14
2143;"birds";"GBIF";13
2144;"birds";"GBIF";15
2145;"birds";"GBIF";17
2146;"birds";"GBIF";18
2147;"birds";"GBIF";6
2149;"birds";"GBIF";11
2150;"birds";"GBIF";15
2151;"birds";"GBIF";21
2152;"birds";"GBIF";18
2152;"plants";"GBIF";1
2153;"birds";"GBIF";24
2153;"birds";"TIER1";13
2153;"plants";"GBIF";4
2153;"plants";"NVS";20
2154;"birds";"GBIF";23
2154;"birds";"TIER1";16
2154;"plants";"GBIF";2
2154;"plants";"NVS";25
2155;"birds";"GBIF";19
2155;"birds";"TIER1";11
2155;"plants";"NVS";9
2156;"birds";"GBIF";20
2156;"birds";"TIER1";12
2156;"plants";"GBIF";2
2156;"plants";"NVS";7
2157;"birds";"GBIF";20
2157;"birds";"TIER1";13
2157;"plants";"NVS";10
2158;"birds";"GBIF";19
2158;"birds";"TIER1";15
2158;"plants";"GBIF";1
2158;"plants";"NVS";13
2159;"birds";"GBIF";12
2159;"birds";"TIER1";3
2159;"plants";"GBIF";29
2159;"plants";"NVS";22
2160;"birds";"GBIF";16
2160;"plants";"NVS";22
2161;"birds";"TIER1";13
2161;"plants";"GBIF";1
2161;"plants";"NVS";9
2162;"birds";"GBIF";19
2162;"birds";"TIER1";2
2162;"plants";"GBIF";1
2163;"birds";"GBIF";15
2164;"birds";"GBIF";6
2165;"birds";"GBIF";20
2166;"birds";"GBIF";11
2167;"birds";"GBIF";1
2168;"birds";"GBIF";16
2169;"birds";"GBIF";14
2169;"plants";"NVS";5
2170;"birds";"GBIF";13
2170;"plants";"GBIF";10
2171;"birds";"GBIF";19
2172;"birds";"GBIF";18
2172;"plants";"GBIF";17
2173;"birds";"GBIF";8
2173;"plants";"GBIF";1
2174;"birds";"GBIF";16
2174;"plants";"GBIF";1
2175;"birds";"GBIF";14
2176;"birds";"GBIF";19
2176;"plants";"GBIF";1
2177;"birds";"GBIF";14
2178;"birds";"GBIF";2
2179;"birds";"GBIF";3
2180;"birds";"TIER1";9
2180;"plants";"NVS";14
2181;"birds";"GBIF";21
2181;"birds";"TIER1";10
2181;"plants";"GBIF";3
2181;"plants";"NVS";48
2182;"birds";"GBIF";19
2182;"birds";"TIER1";14
2182;"plants";"NVS";31
2183;"birds";"GBIF";23
2183;"birds";"TIER1";17
2183;"plants";"GBIF";32
2183;"plants";"NVS";29
2184;"birds";"GBIF";13
2184;"birds";"TIER1";16
2184;"plants";"GBIF";2
2184;"plants";"NVS";26
2185;"birds";"GBIF";13
2185;"birds";"TIER1";15
2185;"plants";"GBIF";2
2185;"plants";"NVS";22
2186;"birds";"GBIF";6
2186;"birds";"TIER1";16
2186;"plants";"GBIF";1
2186;"plants";"NVS";32
2187;"birds";"GBIF";18
2187;"birds";"TIER1";10
2187;"plants";"GBIF";4
2187;"plants";"NVS";12
2188;"birds";"GBIF";23
2188;"birds";"TIER1";21
2188;"plants";"GBIF";9
2188;"plants";"NVS";25
2189;"birds";"TIER1";11
2189;"plants";"GBIF";8
2189;"plants";"NVS";18
2190;"birds";"GBIF";1
2190;"birds";"TIER1";12
2190;"plants";"GBIF";1
2190;"plants";"NVS";21
2191;"birds";"GBIF";13
2191;"birds";"TIER1";16
2191;"plants";"NVS";30
2192;"birds";"GBIF";16
2192;"birds";"TIER1";17
2192;"plants";"GBIF";1
2192;"plants";"NVS";11
2193;"birds";"GBIF";1
2193;"birds";"TIER1";2
2193;"plants";"GBIF";2
2193;"plants";"NVS";5
2194;"birds";"GBIF";19
2195;"birds";"GBIF";13
2196;"birds";"GBIF";15
2196;"birds";"TIER1";8
2196;"plants";"NVS";6
2197;"birds";"GBIF";14
2198;"birds";"GBIF";12
2199;"birds";"GBIF";15
2200;"birds";"GBIF";12
2200;"plants";"NVS";7
2201;"birds";"GBIF";18
2201;"plants";"NVS";10
2202;"birds";"GBIF";23
2202;"plants";"GBIF";2
2203;"birds";"GBIF";15
2204;"birds";"GBIF";14
2205;"birds";"GBIF";15
2206;"birds";"GBIF";14
2207;"birds";"GBIF";17
2208;"birds";"GBIF";9
2208;"birds";"TIER1";10
2208;"plants";"NVS";36
2209;"birds";"GBIF";18
2209;"birds";"TIER1";12
2209;"plants";"NVS";38
2210;"birds";"GBIF";18
2210;"plants";"GBIF";27
2210;"plants";"NVS";23
2211;"birds";"GBIF";22
2211;"birds";"TIER1";18
2211;"plants";"GBIF";37
2211;"plants";"NVS";28
2212;"birds";"GBIF";7
2212;"birds";"TIER1";15
2212;"plants";"GBIF";26
2212;"plants";"NVS";25
2213;"birds";"TIER1";4
2214;"birds";"GBIF";7
2214;"birds";"TIER1";11
2214;"plants";"GBIF";7
2214;"plants";"NVS";8
2215;"birds";"GBIF";5
2215;"birds";"TIER1";14
2215;"plants";"GBIF";3
2215;"plants";"NVS";14
2216;"birds";"GBIF";24
2216;"birds";"TIER1";13
2216;"plants";"NVS";15
2217;"birds";"GBIF";18
2217;"birds";"TIER1";13
2217;"plants";"GBIF";4
2217;"plants";"NVS";2
2218;"birds";"GBIF";7
2218;"birds";"TIER1";3
2218;"plants";"GBIF";1
2218;"plants";"NVS";8
2219;"birds";"GBIF";5
2219;"birds";"TIER1";5
2219;"plants";"NVS";7
2220;"birds";"GBIF";20
2220;"plants";"GBIF";1
2220;"plants";"NVS";7
2221;"plants";"NVS";1
2222;"birds";"GBIF";14
2222;"birds";"TIER1";9
2222;"plants";"NVS";4
2223;"birds";"GBIF";14
2223;"plants";"NVS";6
2224;"birds";"GBIF";12
2225;"birds";"GBIF";11
2225;"plants";"NVS";7
2226;"birds";"GBIF";10
2226;"plants";"GBIF";6
2227;"birds";"GBIF";15
2227;"plants";"GBIF";13
2228;"birds";"GBIF";10
2228;"plants";"GBIF";27
2229;"birds";"GBIF";19
2229;"plants";"GBIF";1
2230;"birds";"GBIF";21
2230;"plants";"NVS";40
2231;"birds";"GBIF";15
2232;"birds";"GBIF";15
2233;"birds";"GBIF";13
2234;"birds";"GBIF";15
2237;"birds";"GBIF";10
2237;"birds";"TIER1";14
2237;"plants";"GBIF";1
2237;"plants";"NVS";38
2238;"birds";"GBIF";19
2238;"birds";"TIER1";14
2238;"plants";"GBIF";1
2238;"plants";"NVS";44
2239;"birds";"TIER1";10
2239;"plants";"NVS";19
2240;"birds";"GBIF";19
2240;"birds";"TIER1";17
2240;"plants";"GBIF";36
2240;"plants";"NVS";40
2241;"birds";"GBIF";4
2241;"birds";"TIER1";5
2241;"plants";"GBIF";4
2241;"plants";"NVS";5
2242;"birds";"GBIF";12
2242;"birds";"TIER1";10
2242;"plants";"GBIF";3
2242;"plants";"NVS";10
2243;"birds";"GBIF";24
2243;"birds";"TIER1";6
2243;"plants";"GBIF";3
2243;"plants";"NVS";2
2244;"birds";"GBIF";27
2244;"birds";"TIER1";14
2244;"plants";"GBIF";9
2244;"plants";"NVS";19
2245;"birds";"GBIF";26
2245;"birds";"TIER1";15
2245;"plants";"GBIF";3
2245;"plants";"NVS";11
2246;"birds";"GBIF";11
2246;"birds";"TIER1";1
2246;"plants";"NVS";8
2247;"birds";"GBIF";5
2247;"birds";"TIER1";8
2247;"plants";"NVS";5
2248;"birds";"TIER1";12
2248;"plants";"GBIF";1
2248;"plants";"NVS";4
2249;"birds";"GBIF";21
2249;"plants";"GBIF";12
2249;"plants";"NVS";2
2250;"birds";"GBIF";14
2250;"plants";"NVS";3
2251;"birds";"GBIF";21
2251;"plants";"GBIF";1
2252;"birds";"GBIF";17
2252;"birds";"TIER1";1
2252;"plants";"NVS";4
2253;"birds";"GBIF";12
2253;"plants";"NVS";5
2254;"birds";"GBIF";10
2254;"plants";"NVS";2
2255;"birds";"GBIF";10
2255;"plants";"GBIF";11
2256;"birds";"GBIF";9
2256;"plants";"GBIF";20
2257;"birds";"GBIF";14
2258;"birds";"GBIF";13
2258;"plants";"NVS";1
2259;"birds";"GBIF";14
2259;"plants";"GBIF";19
2260;"birds";"GBIF";13
2260;"plants";"GBIF";2
2261;"birds";"GBIF";18
2262;"birds";"GBIF";16
2264;"birds";"GBIF";10
2264;"birds";"TIER1";14
2264;"plants";"GBIF";1
2264;"plants";"NVS";14
2265;"birds";"GBIF";12
2265;"birds";"TIER1";11
2265;"plants";"GBIF";3
2265;"plants";"NVS";15
2266;"birds";"GBIF";2
2266;"birds";"TIER1";14
2266;"plants";"NVS";9
2267;"birds";"GBIF";4
2267;"birds";"TIER1";17
2267;"plants";"GBIF";33
2267;"plants";"NVS";42
2268;"birds";"TIER1";9
2268;"plants";"GBIF";49
2268;"plants";"NVS";54
2269;"birds";"GBIF";12
2269;"birds";"TIER1";9
2269;"plants";"GBIF";4
2269;"plants";"NVS";10
2270;"birds";"GBIF";19
2270;"birds";"TIER1";1
2270;"plants";"GBIF";15
2270;"plants";"NVS";6
2271;"birds";"GBIF";20
2271;"birds";"TIER1";15
2271;"plants";"NVS";12
2272;"birds";"GBIF";22
2273;"birds";"GBIF";12
2273;"plants";"NVS";3
2274;"birds";"GBIF";12
2275;"birds";"GBIF";16
2275;"birds";"TIER1";2
2276;"birds";"GBIF";1
2276;"birds";"TIER1";9
2276;"plants";"NVS";9
2277;"birds";"GBIF";21
2277;"plants";"GBIF";20
2278;"birds";"GBIF";16
2278;"plants";"GBIF";5
2279;"birds";"GBIF";19
2279;"plants";"GBIF";4
2279;"plants";"NVS";8
2280;"birds";"GBIF";15
2280;"plants";"NVS";6
2281;"birds";"GBIF";9
2281;"plants";"NVS";3
2282;"birds";"GBIF";6
2282;"plants";"GBIF";5
2283;"birds";"GBIF";6
2283;"plants";"GBIF";4
2284;"birds";"GBIF";7
2284;"plants";"GBIF";3
2285;"birds";"GBIF";13
2285;"plants";"GBIF";4
2286;"birds";"GBIF";14
2287;"birds";"GBIF";14
2287;"plants";"GBIF";1
2288;"birds";"GBIF";14
2289;"birds";"GBIF";17
2290;"birds";"GBIF";16
2290;"birds";"TIER1";16
2290;"plants";"GBIF";21
2290;"plants";"NVS";35
2291;"birds";"GBIF";15
2291;"birds";"TIER1";16
2291;"plants";"GBIF";4
2291;"plants";"NVS";31
2292;"birds";"GBIF";6
2292;"birds";"TIER1";14
2292;"plants";"GBIF";2
2292;"plants";"NVS";21
2293;"birds";"TIER1";10
2293;"plants";"NVS";8
2294;"birds";"GBIF";11
2294;"birds";"TIER1";11
2294;"plants";"GBIF";4
2294;"plants";"NVS";10
2295;"birds";"GBIF";1
2295;"birds";"TIER1";2
2295;"plants";"GBIF";11
2295;"plants";"NVS";3
2296;"birds";"GBIF";1
2296;"birds";"TIER1";14
2296;"plants";"GBIF";9
2296;"plants";"NVS";16
2297;"birds";"GBIF";12
2297;"birds";"TIER1";13
2297;"plants";"NVS";6
2298;"birds";"GBIF";15
2298;"birds";"TIER1";15
2298;"plants";"NVS";15
2299;"birds";"GBIF";21
2299;"birds";"TIER1";13
2299;"plants";"NVS";5
2300;"birds";"GBIF";9
2300;"birds";"TIER1";16
2300;"plants";"GBIF";1
2300;"plants";"NVS";14
2302;"birds";"GBIF";6
2302;"birds";"TIER1";10
2302;"plants";"GBIF";1
2302;"plants";"NVS";4
2303;"birds";"GBIF";13
2303;"birds";"TIER1";8
2303;"plants";"NVS";6
2304;"birds";"GBIF";14
2304;"birds";"TIER1";10
2304;"plants";"NVS";7
2305;"birds";"GBIF";8
2306;"birds";"GBIF";8
2306;"plants";"GBIF";1
2307;"birds";"GBIF";13
2307;"birds";"TIER1";3
2307;"plants";"NVS";4
2308;"birds";"GBIF";11
2309;"plants";"GBIF";3
2310;"plants";"GBIF";5
2311;"birds";"GBIF";14
2311;"birds";"TIER1";3
2311;"plants";"NVS";3
2312;"birds";"GBIF";12
2312;"birds";"TIER1";2
2312;"plants";"GBIF";31
2312;"plants";"NVS";3
2313;"birds";"GBIF";18
2313;"plants";"GBIF";29
2314;"birds";"GBIF";19
2314;"plants";"GBIF";1
2315;"birds";"GBIF";20
2316;"birds";"GBIF";19
2316;"plants";"GBIF";1
2317;"birds";"TIER1";11
2317;"plants";"NVS";32
2318;"birds";"GBIF";17
2318;"birds";"TIER1";14
2318;"plants";"NVS";24
2319;"birds";"GBIF";15
2319;"birds";"TIER1";14
2319;"plants";"NVS";17
2320;"birds";"GBIF";4
2320;"birds";"TIER1";3
2320;"plants";"GBIF";1
2320;"plants";"NVS";2
2321;"plants";"GBIF";3
2322;"birds";"GBIF";1
2322;"plants";"GBIF";12
2323;"birds";"GBIF";25
2323;"plants";"GBIF";4
2324;"birds";"GBIF";24
2324;"plants";"GBIF";4
2325;"birds";"GBIF";3
2325;"birds";"TIER1";2
2325;"plants";"NVS";2
2326;"birds";"GBIF";13
2326;"birds";"TIER1";14
2326;"plants";"GBIF";1
2326;"plants";"NVS";7
2327;"birds";"GBIF";22
2328;"birds";"GBIF";19
2329;"birds";"TIER1";9
2329;"plants";"NVS";4
2330;"birds";"GBIF";8
2331;"birds";"GBIF";12
2331;"plants";"NVS";2
2332;"birds";"GBIF";16
2332;"plants";"NVS";2
2333;"birds";"GBIF";16
2333;"plants";"NVS";4
2334;"birds";"GBIF";20
2334;"plants";"GBIF";4
2334;"plants";"NVS";3
2335;"birds";"GBIF";5
2335;"plants";"NVS";5
2336;"plants";"GBIF";1
2337;"plants";"GBIF";1
2338;"birds";"GBIF";6
2339;"birds";"GBIF";9
2341;"birds";"GBIF";16
2341;"plants";"GBIF";1
2342;"birds";"GBIF";15
2343;"birds";"GBIF";14
2344;"birds";"GBIF";1
2344;"plants";"NVS";19
2345;"birds";"GBIF";4
2345;"birds";"TIER1";14
2345;"plants";"GBIF";1
2345;"plants";"NVS";29
2346;"birds";"GBIF";18
2346;"birds";"TIER1";11
2346;"plants";"NVS";19
2347;"birds";"GBIF";20
2347;"birds";"TIER1";14
2347;"plants";"NVS";18
2348;"birds";"GBIF";4
2348;"plants";"GBIF";4
2349;"birds";"GBIF";19
2349;"birds";"TIER1";17
2349;"plants";"GBIF";2
2349;"plants";"NVS";10
2350;"birds";"GBIF";22
2350;"plants";"GBIF";8
2351;"birds";"GBIF";21
2351;"birds";"TIER1";2
2351;"plants";"GBIF";1
2351;"plants";"NVS";6
2352;"birds";"GBIF";21
2352;"birds";"TIER1";5
2352;"plants";"GBIF";1
2353;"birds";"GBIF";12
2354;"birds";"GBIF";13
2354;"birds";"TIER1";14
2354;"plants";"NVS";21
2355;"birds";"GBIF";14
2356;"birds";"GBIF";22
2356;"plants";"GBIF";1
2357;"birds";"GBIF";14
2357;"birds";"TIER1";9
