"PLANTSPECIES";"BIRDSPECIES";"REFERENCE";"PLANTSTATUS";"BIRDSTATUS"
"Pseudowintera_axillaris";"Notiomystis_cincta";"Norton 1982, Notornis 29: 91-92.";"Native";"Native"
"Pseudowintera_axillaris";"Prosthemadera_novaeseelandiae";"Norton 1980, Notornis 27: 99-100.";"Native";"Native"
"Pseudowintera_axillaris";"Turdus_merula";"Norton 1982, Notornis 29: 91-92.";"Native";"Exotic"
"Pseudowintera_axillaris";"Turdus_philomelos";"Norton 1982, Notornis 29: 91-92.";"Native";"Exotic"
"Pseudowintera_axillaris";"Zosterops_lateralis";"Norton 1982, Notornis 29: 91-92.";"Native";"Native"
"Pseudowintera_colorata";"Anthornis_melanura";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudowintera_colorata";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Pseudowintera_colorata";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Pseudowintera_colorata";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Pseudowintera_colorata";"Hemiphaga_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudowintera_colorata";"Hemiphaga_novaeseelandiae";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Pseudowintera_colorata";"Hemiphaga_novaeseelandiae";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Pseudowintera_colorata";"Hemiphaga_novaeseelandiae";"Campbell et al. Notornis 55, 173-183.";"Native";"Native"
"Pseudowintera_colorata";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Pseudowintera_colorata";"Hemiphaga_novaeseelandiae";"Clout et al. 1986, Notornis 33: 37-44.";"Native";"Native"
"Pseudowintera_colorata";"Strigops_habroptila";"Wilson et al. 2006, Notornis 53, 80-89.";"Native";"Native"
"Pseudowintera_colorata";"Turdus_merula";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Exotic"
"Pseudowintera_colorata";"Turdus_philomelos";"MacFarlane et al. 2016. NZ J Ecol 40, In press.";"Native";"Exotic"
"Pseudowintera_colorata";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudowintera_colorata";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Psidium_cattleianum";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Exotic";"Native"
"Psidium_cattleianum";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Psidium_cattleianum";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Exotic";"Native"
"Psidium_cattleianum";"Passer_domesticus";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Psidium_cattleianum";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Psidium_cattleianum";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Psidium_guajava";"Cyanoramphus_novaezelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Psidium_guajava";"Hemiphaga_novaeseelandiae";"CSN, Notornis 47";"Exotic";"Native"
"Pyrus_communis";"Platycercus_eximius";"Woon et al. 2002, Notornis 49, 91-94.";"Exotic";"Exotic"
"Raukaua_edgerleyi";"Acanthisitta_chloris";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_edgerleyi";"Acanthisitta_chloris";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_edgerleyi";"Anthornis_melanura";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_edgerleyi";"Callaeas_cinereus";"Leathwick et al. 1983, NZJE 6: 55-70.";"Native";"Native"
"Raukaua_edgerleyi";"Cyanoramphus_novaezelandiae";"Greene 1990. NZ J Ecol, 22, 161-171.";"Native";"Native"
"Raukaua_edgerleyi";"Gerygone_igata";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_edgerleyi";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Raukaua_edgerleyi";"Nestor_meridionalis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_edgerleyi";"Petroica_macrocephala";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_edgerleyi";"Petroica_macrocephala";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_edgerleyi";"Prosthemadera_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_edgerleyi";"Rhipidura_fuliginosa";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_edgerleyi";"Rhipidura_fuliginosa";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_edgerleyi";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_simplex";"Acanthisitta_chloris";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_simplex";"Acanthisitta_chloris";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_simplex";"Anthornis_melanura";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_simplex";"Carduelis_carduelis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Exotic"
"Raukaua_simplex";"Gerygone_igata";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_simplex";"Gerygone_igata";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_simplex";"Hemiphaga_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_simplex";"Finschia_novaeseelandiae";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_simplex";"Finschia_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_simplex";"Petroica_macrocephala";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Raukaua_simplex";"Petroica_macrocephala";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Raukaua_simplex";"Strigops_habroptila";"Atkinson & Merton, 2006, Notornis 53, 37-54.";"Native";"Native"
"Raukaua_simplex";"Strigops_habroptila";"Butler, 2006, Notornis 53, 55-79.";"Native";"Native"
"Raukaua_simplex";"Turdus_merula";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Exotic"
"Raukaua_simplex";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Rhamnus_alaternus";"Acridotheres_tristis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Rhamnus_alaternus";"Sturnus_vulgaris";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Rhamnus_alaternus";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Rhamnus_alaternus";"Turdus_philomelos";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Rhaphiolepis_sp";"Turdus_merula";"CSN, Notornis 39.";"Exotic";"Exotic"
"Rhopalostylis_sapida";"Hemiphaga_novaeseelandiae";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Rhopalostylis_sapida";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Rhopalostylis_sapida";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Rhopalostylis_sapida";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Rhopalostylis_sapida";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Ribes_sanguineum";"Turdus_merula";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Exotic"
"Ribes_sanguineum";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Ribes_sanguineum";"Zosterops_lateralis";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Native"
"Ribes_sanguineum";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Ripogonum_scandens";"Anthornis_melanura";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Ripogonum_scandens";"Anthornis_melanura";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Ripogonum_scandens";"Callaeas_cinereus";"Buller 1888, Birds of New Zealand";"Native";"Native"
"Ripogonum_scandens";"Callaeas_cinereus";"Leathwick et al. 1983, NZJE 6: 55-70.";"Native";"Native"
"Ripogonum_scandens";"Callaeas_cinereus";"Innes & Hay 1995, Notornis 42: 79-93.";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"CSN, Notornis 39.";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"Campbell et al. Notornis 55, 173-183.";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Ripogonum_scandens";"Hemiphaga_novaeseelandiae";"Morris 1979, Notornis 26: 390-392.";"Native";"Native"
"Ripogonum_scandens";"Nestor_meridionalis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Ripogonum_scandens";"Philesturnus_rufusater";"Blackburn 1967, Notornis 14, 67-70.";"Native";"Native"
"Ripogonum_scandens";"Prosthemadera_novaeseelandiae";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Ripogonum_scandens";"Prosthemadera_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Ripogonum_scandens";"Prosthemadera_novaeseelandiae";"Dilks 2004 Notornis 51, 217-226.";"Native";"Native"
"Ripogonum_scandens";"Turdus_merula";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Exotic"
"Ripogonum_scandens";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Ripogonum_scandens";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Rosa_rubiginosa";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Exotic";"Native"
"Rosa_rubiginosa";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Rubus_australis";"Callaeas_cinereus";"Buller 1888, Birds of New Zealand";"Native";"Native"
"Rubus_cissoides";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Rubus_cissoides";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Rubus_cissoides";"Callaeas_cinereus";"Leathwick et al. 1983, NZJE 6: 55-70.";"Native";"Native"
"Rubus_cissoides";"Notiomystis_cincta";"Perrott & Armstrong 2000, NZJE 24: 19-30.";"Native";"Native"
"Rubus_cissoides";"Zosterops_lateralis";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Rubus_cissoides";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Rubus_fruticosus";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Native"
"Rubus_fruticosus";"Anthornis_melanura";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Rubus_fruticosus";"Petroica_australis";"Powlesland 1981, Notornis 28: 89-102.";"Exotic";"Native"
"Rubus_fruticosus";"Turdus_merula";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Exotic"
"Rubus_fruticosus";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Exotic"
"Rubus_fruticosus";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Exotic"
"Rubus_fruticosus";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Rubus_fruticosus";"Zosterops_lateralis";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Native"
"Rubus_fruticosus";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Exotic";"Native"
"Rubus_fruticosus";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Rubus_sp";"Cyanoramphus_auriceps";"Elliot et al. 1996, NZ J. Zool. 23: 249-266.";"Native";"Native"
"Rubus_sp";"Nestor_notabilis";"Greer et al. 2015 NZ J Ecol 39, 254-61.";"Native";"Native"
"Rubus_sp";"Philesturnus_carunculatus";"HANZAAB";"Native";"Native"
"Rubus_sp";"Philesturnus_rufusater";"Blackburn 1967, Notornis 14, 67-70.";"Native";"Native"
"Rubus_sp";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Rubus_squarrosus";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Rubus_squarrosus";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Sambucus_nigra";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Native"
"Sambucus_nigra";"Anthornis_melanura";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Sambucus_nigra";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Exotic";"Native"
"Sambucus_nigra";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Sambucus_nigra";"Sturnus_vulgaris";"Williams & Karl 1996, NZJE 20: 127-145.";"Exotic";"Exotic"
"Sambucus_nigra";"Sturnus_vulgaris";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Exotic";"Exotic"
"Sambucus_nigra";"Turdus_merula";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Exotic"
"Sambucus_nigra";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Sambucus_nigra";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Exotic";"Native"
"Sambucus_nigra";"Zosterops_lateralis";"Burrows 1994, NZ J Bot 32, 169-181.";"Exotic";"Native"
"Sambucus_nigra";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Exotic";"Native"
"Sambucus_nigra";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Schefflera_digitata";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Schefflera_digitata";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Schefflera_digitata";"Anthornis_melanura";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Schefflera_digitata";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Schefflera_digitata";"Hemiphaga_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Schefflera_digitata";"Hemiphaga_novaeseelandiae";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Schefflera_digitata";"Hemiphaga_novaeseelandiae";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Schefflera_digitata";"Hemiphaga_novaeseelandiae";"Campbell et al. Notornis 55, 173-183.";"Native";"Native"
"Schefflera_digitata";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Schefflera_digitata";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Schefflera_digitata";"Notiomystis_cincta";"Perrott & Armstrong 2000, NZJE 24: 19-30.";"Native";"Native"
"Schefflera_digitata";"Philesturnus_carunculatus";"HANZAAB";"Native";"Native"
"Schefflera_digitata";"Philesturnus_carunculatus";"Rasch & McLelland 1993, Notornis 40: 230.";"Native";"Native"
"Schefflera_digitata";"Philesturnus_rufusater";"Atkinson 1966, Notornis 13, 7-11";"Native";"Native"
"Schefflera_digitata";"Prosthemadera_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Schefflera_digitata";"Prosthemadera_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Schefflera_digitata";"Strigops_habroptila";"Atkinson & Merton, 2006, Notornis 53, 37-54.";"Native";"Native"
"Schefflera_digitata";"Strigops_habroptila";"Butler, 2006, Notornis 53, 55-79.";"Native";"Native"
"Schefflera_digitata";"Turdus_merula";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Schefflera_digitata";"Turdus_merula";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Exotic"
"Schefflera_digitata";"Turdus_merula";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Exotic"
"Schefflera_digitata";"Turdus_merula";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Schefflera_digitata";"Turdus_philomelos";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Schefflera_digitata";"Turdus_philomelos";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Schefflera_digitata";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Schefflera_digitata";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Schefflera_digitata";"Zosterops_lateralis";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Schefflera_digitata";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Schefflera_digitata";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Schefflera_digitata";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Solanum_aviculare";"Hemiphaga_novaeseelandiae";"Campbell et al. Notornis 55, 173-183.";"Native";"Native"
"Solanum_aviculare";"Hemiphaga_novaeseelandiae";"Campbell et al. Notornis 55, 173-183.";"Native";"Native"
"Solanum_aviculare";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Solanum_aviculare";"Nestor_meridionalis";"Auckland Bot Soc. 2001.";"Native";"Native"
"Solanum_aviculare";"Sturnus_vulgaris";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Solanum_aviculare";"Turdus_merula";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Solanum_aviculare";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Solanum_laciniatum";"Anthornis_melanura";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Solanum_laciniatum";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Solanum_laciniatum";"Turdus_merula";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Exotic"
"Solanum_laciniatum";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Solanum_mauritianum";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Solanum_nigrum";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Exotic";"Native"
"Solanum_nigrum";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Exotic";"Native"
"Solanum_nigrum";"Prosthemadera_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Native"
"Solanum_nigrum";"Turdus_merula";"Williams & Karl 1996, NZJE 20: 127-145.";"Exotic";"Exotic"
"Solanum_nigrum";"Turdus_merula";"Turbott & Buddle 1955, Rec. Auck. Inst. Mus., 4: 245-262.";"Exotic";"Exotic"
"Solanum_nigrum";"Turdus_merula";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Exotic";"Exotic"
"Solanum_nigrum";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Exotic"
"Solanum_nigrum";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Exotic"
"Solanum_nigrum";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Exotic";"Native"
"Solanum_nigrum";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Exotic";"Native"
"Solanum_nigrum";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Exotic";"Native"
"Solanum_nigrum";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Native"
"Solanum_nigrum";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Native"
"Solanum_nigrum";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Exotic";"Native"
"Solanum_americanum";"Cyanoramphus_novaezelandiae";"Greene 1990. NZ J Ecol, 22, 161-171.";"Native";"Native"
"Solanum_americanum";"Philesturnus_carunculatus";"HANZAAB";"Native";"Native"
"Solanum_americanum";"Philesturnus_rufusater";"Atkinson 1964, Notornis 11, 93-97";"Native";"Native"
"Solanum_americanum";"Philesturnus_rufusater";"Atkinson 1966, Notornis 13, 7-11";"Native";"Native"
"Solanum_pseudocapsicum";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Exotic";"Native"
"Solanum_pseudocapsicum";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Exotic";"Native"
"Solanum_pseudocapsicum";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Sorbus_aucuparia";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Exotic";"Native"
"Sorbus_aucuparia";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Sorbus_aucuparia";"Turdus_merula";"Williams 2006, NZJE 30: 285-291.";"Exotic";"Exotic"
"Sorbus_aucuparia";"Turdus_philomelos";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Paratrophis_microphylla";"Anthornis_melanura";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Paratrophis_microphylla";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Paratrophis_microphylla";"Prosthemadera_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Paratrophis_microphylla";"Turdus_merula";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Exotic"
"Paratrophis_microphylla";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Syzygium_australe";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Syzygium_australe";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Syzygium_smithii";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Syzygium_smithii";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Exotic";"Native"
"Syzygium_smithii";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Exotic";"Native"
"Syzygium_smithii";"Platycercus_eximius";"Marchant & Higgins HANZAAB";"Exotic";"Exotic"
"Syzygium_smithii";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Syzygium_smithii";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Taxus_baccata";"Turdus_merula";"MacFarlane et al. 2016. NZ J Ecol 40, In press.";"Exotic";"Exotic"
"Taxus_baccata";"Turdus_philomelos";"MacFarlane et al. 2016. NZ J Ecol 40, In press.";"Exotic";"Exotic"
"Toronia_toru";"Hemiphaga_novaeseelandiae";"CSN, Notornis 48";"Native";"Native"
"Trachycarpus_fortunei";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Exotic";"Native"
"Tropaeolum_speciosum";"Anthornis_melanura";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Tropaeolum_speciosum";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Tupeia_antarctica";"Anthornis_melanura";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Tupeia_antarctica";"Anthornis_melanura";"Ladley & Kelly 1996, NZJE 20: 69-79.";"Native";"Native"
"Tupeia_antarctica";"Anthornis_melanura";"Tisch 1994. Unpubl. MSc Thesis UC.";"Native";"Native"
"Tupeia_antarctica";"Hemiphaga_novaeseelandiae";"Ladley & Kelly 1996, NZJE 20: 69-79.";"Native";"Native"
"Tupeia_antarctica";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Tupeia_antarctica";"Prosthemadera_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Tupeia_antarctica";"Turdus_merula";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Exotic"
